fecha,dia,primero,segundo,yearprimera,yearsegundo
2012-06-02,2,34,33.4,2012,1970
1970-06-03,3,33,32.7,1970,2015
1950-06-04,4,33.8,33.7,1950,2015
1952-06-05,5,34.6,34.5,1952,1950
1983-06-06,6,36,35,1983,1952
1983-06-07,7,35,33.8,1983,2006
2014-06-08,8,34.1,33.9,2014,2016
1964-06-09,9,33.8,33.1,1964,2014
2003-06-10,10,33,32.7,2003,2017
1981-06-11,11,35.8,35.4,1981,2017
1964-06-12,12,37,35,1964,1989
2009-06-13,13,37,36,2009,2003
2017-06-14,14,36.8,36.6,2017,1951
1981-06-15,15,36.4,36.2,1981,1951
2000-06-16,16,35.4,34.7,2000,2017
2017-06-17,17,36.4,35.8,2017,2000
2017-06-18,18,37.3,36,2017,2005
2017-06-19,19,37,36.6,2017,1998
1965-06-20,20,38,37.2,1965,2003
2003-06-21,21,38.6,37.2,2003,1965
2001-06-22,22,40.6,38.8,2001,2003
2003-06-23,23,36.6,36.3,2003,2016
1991-06-24,24,35.8,35,1991,1952
2001-06-25,25,40,38.8,2001,1952
2012-06-26,26,38.5,37.2,2012,2011
1986-06-27,27,37.6,36.8,1986,2012
1950-06-28,28,38.2,37.4,1950,1986
1950-06-29,29,38.7,37,1950,1968
1968-06-30,30,39.2,38.2,1968,1994
1994-07-01,1,38.2,37.1,1994,2015
1999-07-02,2,38,37.6,1999,2001
1994-07-03,3,38.6,38.2,1994,2005
1959-07-04,4,36.6,36.6,1959,2015
1959-07-05,5,38.4,35.8,1959,1982
1982-07-06,6,42,36.6,1982,1969
1982-07-07,7,42.8,36.8,1982,1956
1982-07-08,8,41.6,37.6,1982,1950
1979-07-09,9,38,36.8,1979,1950
1991-07-10,10,38.6,38,1991,2006
1991-07-11,11,38,37.8,1991,2003
1974-07-12,12,37,36.8,1974,2003
1975-07-13,13,39,37.2,1975,2003
2015-07-14,14,37.5,37.2,2015,2005
2005-07-15,15,38.4,38,2005,1978
1978-07-16,16,39.5,38,1978,2005
1964-07-17,17,39.2,37.2,1964,1978
2012-07-18,18,39.5,38,2012,1969
1998-07-19,19,38.4,38.4,1998,2016
1995-07-20,20,39.4,39,1995,1989
1990-07-21,21,39.4,39,1990,1995
1990-07-22,22,38.4,37.6,1990,2009
1996-07-23,23,37.8,37.4,1996,1985
1995-07-24,24,38.2,37.4,1995,1962
1995-07-25,25,40,37.4,1995,1990
2013-07-26,26,37.3,36.4,2013,1992
1951-07-27,27,38.4,37.4,1951,1979
1981-07-28,28,38.2,38.2,1981,1993
1993-07-29,29,38.8,38.4,1993,1974
1983-07-30,30,39.2,38.4,1983,1975
1975-07-31,31,38.2,37.2,1975,2004
2003-08-01,1,37.8,37.4,2003,2013
1957-08-02,2,40,38.4,1957,2003
2003-08-03,3,38.6,38.2,2003,1991
1990-08-04,4,38.8,38.8,1990,2003
1965-08-05,5,39,38.2,1965,2003
2003-08-06,6,39,38,2003,1991
2003-08-07,7,40,37.6,2003,1975
2003-08-08,8,38.2,37.4,2003,1998
1998-08-09,9,38.2,38.2,1998,2012
2012-08-10,10,40.6,39,2012,2003
2003-08-11,11,39.6,38.6,2003,1998
2003-08-12,12,39.8,38.6,2003,1987
2003-08-13,13,40.6,40.4,2003,1987
1991-08-14,14,39.2,38,1991,1987
1987-08-15,15,40,37.2,1987,2009
1987-08-16,16,38.8,35.9,1987,2009
2012-08-17,17,38.3,37.8,2012,1995
2012-08-18,18,38.9,37.7,2012,2009
1987-08-19,19,38.4,37.9,1987,2009
1993-08-20,20,39.4,39.4,1993,2011
1993-08-21,21,39.8,39.2,1993,1994
2010-08-22,22,37.2,36.2,2010,2001
2009-08-23,23,36.4,36,2009,2001
1991-08-24,24,37,36.8,1991,2001
1991-08-25,25,38.2,36,1991,2001
1991-08-26,26,39.2,38.9,1991,2010
1991-08-27,27,39,35.5,1991,2015
1991-08-28,28,40.4,37.8,1991,2018
1991-08-29,29,37.8,35.7,1991,2015
2008-08-30,30,35.3,34.6,2008,1962
1984-08-31,31,34,33.6,1984,1953
1984-09-01,1,36.2,36,1984,1951
1984-09-02,2,36.4,36.1,1984,2016
2016-09-03,3,36.1,35.3,2016,2014
2016-09-04,4,36.6,35.6,2016,2006
2006-09-05,5,36,34.4,2006,2004
1988-09-06,6,37.2,37.2,1988,2016
1988-09-07,7,39,36,1988,1987
1966-09-08,8,37,37,1966,1988
1966-09-09,9,38.4,33.8,1966,1950
2011-09-10,10,34.8,34.4,2011,1966
1966-09-11,11,36.4,33.6,1966,1962
1987-09-12,12,35.2,34.6,1987,1958
1987-09-13,13,36.2,35,1987,1956
1987-09-14,14,37.4,36,1987,1956
1987-09-15,15,36.8,33.4,1987,2000
1987-09-16,16,35.6,34.2,1987,1964
1991-09-17,17,33.4,33.2,1991,1978
1991-09-18,18,34.6,33.2,1991,1987
1987-09-19,19,31.6,31.5,1987,2018
1981-09-20,20,32.4,31.3,1981,2018
1970-09-21,21,33.4,31.4,1970,1985
1966-09-22,22,32,32,1966,1970
2018-09-23,23,33.5,31.8,2018,2012
1967-09-24,24,31.2,31,1967,1962
1983-09-25,25,36.6,32.4,1983,1967
2013-09-26,26,31.4,30.8,2013,1958
1988-09-27,27,31,30.6,1988,1990
2018-09-28,28,31.2,29.8,2018,1988
1967-09-29,29,30.6,30.4,1967,1990
1985-09-30,30,30.4,29.6,1985,1980
1995-10-01,1,29.6,29.6,1995,2001
1983-10-02,2,29.8,29,1983,1985
1979-10-03,3,31,30.9,1979,2011
2004-10-04,4,29.8,29.6,2004,2011
2011-10-05,5,29.2,29,2011,1950
2009-10-06,6,29.8,29.6,2009,1952
1952-10-07,7,29.7,27.8,1952,2012
2012-10-08,8,28.8,28.6,2012,2004
1997-10-09,9,28.6,28.4,1997,2012
1997-10-10,10,27.8,27.6,1997,2011
2011-10-11,11,31.4,28.4,2011,1997
2011-10-12,12,30.9,28.8,2011,1950
1985-10-13,13,30.2,27.6,1985,1968
1985-10-14,14,27.6,27.2,1985,2011
1985-10-15,15,27.2,26.5,1985,2008
2014-10-16,16,27.7,25.5,2014,2013
2014-10-17,17,28.6,28.2,2014,1981
2014-10-18,18,27.8,27.4,2014,1950
1950-10-19,19,27.5,27,1950,2014
2004-10-20,20,27.2,26.6,2004,2014
2014-10-21,21,29,27.4,2014,1996
1996-10-22,22,29,24.4,1996,1989
2014-10-23,23,26.4,26,2014,1996
2014-10-24,24,28.7,26.3,2014,2017
2014-10-25,25,28.3,25.8,2014,2006
2014-10-26,26,27.9,27,2014,2017
2016-10-27,27,25.6,24.8,2016,2006
2006-10-28,28,27,26.8,2006,1995
2006-10-29,29,29,25.4,2006,2009
2006-10-30,30,26.4,26.3,2006,2009
1989-10-31,31,27,25.4,1989,2006
1965-11-01,1,22.6,22.2,1965,2009
1996-11-02,2,27.4,24.2,1996,2016
1970-11-03,3,24.4,24,1970,1981
1970-11-04,4,24,23.2,1970,1954
2013-11-05,5,22.8,21.4,2013,1981
2015-11-06,6,24,22.6,2015,1985
1985-11-07,7,23.4,22.6,1985,1995
1995-11-08,8,23.2,21,1995,1950
1985-11-09,9,24.8,21.2,1985,2015
2006-11-10,10,23.6,23,2006,1950
1963-11-11,11,22,21.1,1963,2007
1977-11-12,12,21.6,20.4,1977,1990
2006-11-13,13,21,20,2006,2002
1975-11-14,14,20.2,20.2,1975,1992
1975-11-15,15,21,20.4,1975,1963
2009-11-16,16,22.8,20.7,2009,2017
1990-11-17,17,21.8,21,1990,2016
1964-11-18,18,19.4,19.2,1964,1994
1964-11-19,19,20,19.3,1964,2015
1989-11-20,20,19.2,18.6,1989,2017
1972-11-21,21,18.4,17.6,1972,2017
2006-11-22,22,18.6,18.4,2006,1992
2006-11-23,23,19.6,19.2,2006,2014
2006-11-24,24,21.8,20,2006,1981
2006-11-25,25,18.6,18.4,2006,1970
1960-11-26,26,19.2,18,1960,1952
1983-11-27,27,22,20.2,1983,1981
1970-11-28,28,16.8,16.4,1970,1992
1970-11-29,29,18.6,17.2,1970,1983
2014-11-30,30,17.6,17.2,2014,1983
1976-12-01,1,20,18,1976,1983
1979-12-02,2,18.4,17.4,1979,1976
1953-12-03,3,17,15.5,1953,2007
2006-12-04,4,20.1,18.2,2006,2018
2006-12-05,5,18.8,17,2006,1965
2016-12-06,6,16,15.8,2016,2001
2000-12-07,7,20.6,17.2,2000,2010
2010-12-08,8,18.7,17.8,2010,1978
1978-12-09,9,18.8,16.6,1978,1982
1978-12-10,10,21.2,18.2,1978,1961
1981-12-11,11,18.4,17.2,1981,1978
1978-12-12,12,20.4,18.2,1978,1981
1981-12-13,13,18.2,16.8,1981,1978
1989-12-14,14,21.4,16,1989,1981
1989-12-15,15,21.2,16.4,1989,1987
1989-12-16,16,19.6,19.5,1989,2011
1989-12-17,17,16.8,16.6,1989,1987
1989-12-18,18,18,15,1989,2014
1987-12-19,19,17.6,16.2,1987,1993
1993-12-20,20,17.2,16.8,1993,1987
2012-12-21,21,16.9,16,2012,1971
1995-12-22,22,17.4,16.8,1995,2012
1981-12-23,23,18.2,17.4,1981,1991
2013-12-24,24,17.6,17.4,2013,1955
1977-12-25,25,17.2,15,1977,1965
1999-12-26,26,19.6,17,1999,2002
1999-12-27,27,19.8,17.4,1999,2002
1974-12-28,28,14.8,14.3,1974,2012
2017-12-29,29,15.7,15.4,2017,1978
2017-12-30,30,17.9,17.2,2017,1981
1994-12-31,31,20,17.1,1994,2018
