fecha,maxima,minima,tmedia
2012-11-01,22.6,13.2,17.9
2013-11-01,24.6,9.5,17
2014-11-01,24.3,13.6,19
2015-11-01,21.4,15.1,18.2
2016-11-01,24.1,13,18.6
2017-11-01,23.2,15.4,19.3
2018-11-01,20.8,7.6,14.2
1950-11-02,25,13,19
1951-11-02,22.8,8.4,15.6
1952-11-02,22.5,11.5,17
1953-11-02,23.3,14.4,18.8
1954-11-02,26.8,14.8,20.8
1955-11-02,24.2,11.3,17.8
1956-11-02,17.4,7,12.2
1957-11-02,20,13.2,16.6
1958-11-02,21.2,12.5,16.8
1959-11-02,23.4,8.9,16.2
1960-11-02,24,14.2,19.1
1961-11-02,22.2,13.4,17.8
1962-11-02,24,10,17
1963-11-02,23.2,13.4,18.3
1964-11-02,22,8.4,15.2
1965-11-02,26,13.6,19.8
1966-11-02,18.8,5.2,12
1967-11-02,24.8,13.4,19.1
1968-11-02,21.8,10.2,16
1969-11-02,23.8,10.4,17.1
1970-11-02,23.2,8.6,15.9
1971-11-02,21.8,12,16.9
1972-11-02,17.6,13,15.3
1973-11-02,22.6,12,17.3
1974-11-02,18.6,9.8,14.2
1975-11-02,21,12.4,16.7
1976-11-02,20,12,16
1977-11-02,27,13,20
1978-11-02,22,11.4,16.7
1979-11-02,21.4,11.4,16.4
1980-11-02,22,10.8,16.4
1981-11-02,24,8.4,16.2
1982-11-02,21.6,14.6,18.1
1983-11-02,21.2,8.4,14.8
1984-11-02,23,12.8,17.9
1985-11-02,21.8,12.4,17.1
1986-11-02,25.4,12,18.7
1987-11-02,24,13.6,18.8
1988-11-02,22,15,18.5
1989-11-02,27,10.8,18.9
1990-11-02,21,9.4,15.2
1991-11-02,23.8,12.6,18.2
1992-11-02,18.8,9,13.9
1993-11-02,23,13.8,18.4
1994-11-02,22.6,15,18.8
1995-11-02,28,17,22.5
1996-11-02,21.4,9,15.2
1997-11-02,21.6,11.8,16.7
1998-11-02,27,14,20.5
1999-11-02,24.6,12,18.3
2000-11-02,21.8,9,15.4
2001-11-02,20.6,12,16.3
2002-11-02,23,11.4,17.2
2003-11-02,22.8,12,17.4
2004-11-02,22.8,10.4,16.6
2005-11-02,25,11.4,18.2
2006-11-02,24,17.2,20.6
2007-11-02,20.6,8.6,14.6
2008-11-02,20,11,15.5
2009-11-02,28.2,15.6,21.9
2010-11-02,23,11.5,17.2
2011-11-02,23.6,14.8,19.2
2012-11-02,24,10,17
2013-11-02,28.2,11.6,19.9
2014-11-02,24.4,14.7,19.6
2015-11-02,19,12.4,15.7
2016-11-02,27.5,14,20.8
2017-11-02,22.8,13.4,18.1
2018-11-02,20.1,10.5,15.3
1950-11-03,25.8,13.7,19.8
1951-11-03,23.6,10.8,17.2
1952-11-03,23.2,9.3,16.2
1953-11-03,20,12.8,16.4
1954-11-03,25.8,13.6,19.7
1955-11-03,24.6,11,17.8
1956-11-03,22.2,7.9,15
1957-11-03,21.5,9.8,15.6
1958-11-03,22.2,9.6,15.9
1959-11-03,23.2,9.5,16.4
1960-11-03,24.8,11.6,18.2
1961-11-03,24.8,14,19.4
1962-11-03,19.2,11.6,15.4
1963-11-03,23.2,13.4,18.3
1964-11-03,21.4,7.6,14.5
1965-11-03,24,14.8,19.4
1966-11-03,16.6,8,12.3
1967-11-03,23,11.2,17.1
1968-11-03,17,10.2,13.6
1969-11-03,23.6,10.2,16.9
1970-11-03,23.6,6.8,15.2
1971-11-03,21.6,10.4,16
1972-11-03,21.2,14,17.6
1973-11-03,22,14,18
1974-11-03,21.4,8.8,15.1
1975-11-03,20.4,8.4,14.4
1976-11-03,19.4,12.4,15.9
1977-11-03,25.6,10.6,18.1
1978-11-03,20.2,9.2,14.7
1979-11-03,22,10.2,16.1
1980-11-03,22.6,14.6,18.6
1981-11-03,23.8,9.4,16.6
1982-11-03,21.8,12.6,17.2
1983-11-03,17.8,11.6,14.7
1984-11-03,21,13.4,17.2
1985-11-03,22,12.8,17.4
1986-11-03,22,10.6,16.3
1987-11-03,23.2,16.4,19.8
1988-11-03,24,14.4,19.2
1989-11-03,23.4,13.6,18.5
1990-11-03,22,10,16
1991-11-03,28.2,13.2,20.7
1992-11-03,23,9.4,16.2
1993-11-03,19.8,14.4,17.1
1994-11-03,22,13.6,17.8
1995-11-03,25.6,15.4,20.5
1996-11-03,21.8,9.2,15.5
1997-11-03,21.4,14.4,17.9
1998-11-03,26.2,17.6,21.9
1999-11-03,21.8,11.8,16.8
2000-11-03,20.8,11.2,16
2001-11-03,22.4,10.2,16.3
2002-11-03,27.3,19,23.2
2003-11-03,21,11.8,16.4
2004-11-03,25.2,10.2,17.7
2005-11-03,27.2,12.5,19.8
2006-11-03,17.2,15,16.1
2007-11-03,21.5,8.2,14.8
2008-11-03,19.5,7.6,13.6
2009-11-03,28.4,12.5,20.4
2010-11-03,22.8,10,16.4
2011-11-03,24.6,16.6,20.6
2012-11-03,21.8,14.9,18.4
2013-11-03,28.6,12.7,20.6
2014-11-03,24.5,12.8,18.6
2015-11-03,22.7,11.2,17
2016-11-03,29.2,14.8,22
2017-11-03,23.2,13,18.1
2018-11-03,20.6,8.8,14.7
1950-11-04,29.2,16.8,23
1951-11-04,21.2,8.6,14.9
1952-11-04,22.4,9.4,15.9
1953-11-04,25.2,15.2,20.2
1954-11-04,27.7,12.2,20
1955-11-04,26,13.6,19.8
1956-11-04,21,7,14
1957-11-04,22.4,7.7,15
1958-11-04,23.6,10.5,17
1959-11-04,18.6,11.6,15.1
1960-11-04,17.8,10.2,14
1961-11-04,22.8,11,16.9
1962-11-04,23.8,14.6,19.2
1963-11-04,22.8,12.8,17.8
1964-11-04,17.4,12.8,15.1
1965-11-04,19.2,13.8,16.5
1966-11-04,16.2,9,12.6
1967-11-04,20.8,9,14.9
1968-11-04,21,9,15
1969-11-04,22.8,12.2,17.5
1970-11-04,24.4,7.6,16
1971-11-04,21,10.8,15.9
1972-11-04,20.2,13.8,17
1973-11-04,23.4,11.2,17.3
1974-11-04,23,8.6,15.8
1975-11-04,21.6,5.8,13.7
1976-11-04,22.6,15.4,19
1977-11-04,25.6,13.2,19.4
1978-11-04,20.8,9.2,15
1979-11-04,21,9.2,15.1
1980-11-04,21,10.2,15.6
1981-11-04,23.6,11.4,17.5
1982-11-04,22.2,11.6,16.9
1983-11-04,21.8,14,17.9
1984-11-04,21.2,10,15.6
1985-11-04,23,14.6,18.8
1986-11-04,21.4,7.6,14.5
1987-11-04,21.6,13.6,17.6
1988-11-04,24.2,14.2,19.2
1989-11-04,21.6,11.8,16.7
1990-11-04,19.4,8.4,13.9
1991-11-04,28.2,16.8,22.5
1992-11-04,23.2,10.6,16.9
1993-11-04,17.2,12.8,15
1994-11-04,18,13,15.5
1995-11-04,27,14.8,20.9
1996-11-04,22.6,9.2,15.9
1997-11-04,25.4,15.6,20.5
1998-11-04,25.6,15.4,20.5
1999-11-04,22,10,16
2000-11-04,19.8,7.6,13.7
2001-11-04,22.6,12,17.3
2002-11-04,24.6,13.6,19.1
2003-11-04,20.6,11,15.8
2004-11-04,20.8,12,16.4
2005-11-04,24.8,13.2,19
2006-11-04,18.5,15,16.8
2007-11-04,21.2,8,14.6
2008-11-04,18.8,8,13.4
2009-11-04,25.4,17.5,21.4
2010-11-04,22.6,9.5,16
2011-11-04,19,12.2,15.6
2012-11-04,24.1,16.8,20.4
2013-11-04,23.6,14.6,19.1
2014-11-04,18.8,13,15.9
2015-11-04,24.5,11.8,18.2
2016-11-04,23.4,16.1,19.8
2017-11-04,25,15,20
2018-11-04,22,7.3,14.6
1950-11-05,22.6,11.6,17.1
1951-11-05,22.8,8.9,15.8
1952-11-05,23.1,11,17
1953-11-05,25.8,13.2,19.5
1954-11-05,24.6,12.3,18.4
1955-11-05,24.8,14.7,19.8
1956-11-05,21.4,5.8,13.6
1957-11-05,17.2,9.5,13.4
1958-11-05,23.4,11.6,17.5
1959-11-05,23.2,11.2,17.2
1960-11-05,19.2,12,15.6
1961-11-05,20.5,7.4,14
1962-11-05,19.4,12.8,16.1
1963-11-05,19.4,12.6,16
1964-11-05,20.4,14,17.2
1965-11-05,21.8,13.4,17.6
1966-11-05,17.4,11,14.2
1967-11-05,18.4,12.4,15.4
1968-11-05,20.4,11.6,16
1969-11-05,23,9.8,16.4
1970-11-05,23.8,8.2,16
1971-11-05,22.8,9.6,16.2
1972-11-05,21.4,12.2,16.8
1973-11-05,23.6,13.4,18.5
1974-11-05,17.2,6.6,11.9
1975-11-05,22.2,7,14.6
1976-11-05,22.6,12.2,17.4
1977-11-05,23.4,11.8,17.6
1978-11-05,20.6,10.2,15.4
1979-11-05,26.6,9.6,18.1
1980-11-05,16,6.7,11.4
1981-11-05,22.2,11.4,16.8
1982-11-05,20.8,11,15.9
1983-11-05,21.6,13.4,17.5
1984-11-05,17.4,12.8,15.1
1985-11-05,29,16,22.5
1986-11-05,20.8,7,13.9
1987-11-05,21,13.6,17.3
1988-11-05,20.6,15.4,18
1989-11-05,22,12.6,17.3
1990-11-05,19,9.2,14.1
1991-11-05,21.6,13.2,17.4
1992-11-05,22.4,11.6,17
1993-11-05,20.6,14.8,17.7
1994-11-05,19,9.6,14.3
1995-11-05,17.6,13,15.3
1996-11-05,22.4,11.8,17.1
1997-11-05,22.6,15.8,19.2
1998-11-05,17.2,12.4,14.8
1999-11-05,22,8.2,15.1
2000-11-05,20.8,12.4,16.6
2001-11-05,19.4,15.8,17.6
2002-11-05,21.4,11.4,16.4
2003-11-05,20,13.4,16.7
2004-11-05,23,14.8,18.9
2005-11-05,21.6,11.5,16.6
2006-11-05,21.5,14.4,18
2007-11-05,21.4,9,15.2
2008-11-05,19.6,9.5,14.6
2009-11-05,21,14,17.5
2010-11-05,21.2,11,16.1
2011-11-05,17,9.6,13.3
2012-11-05,22,14.5,18.2
2013-11-05,27.3,17.6,22.4
2014-11-05,19.6,11.2,15.4
2015-11-05,26.3,13.2,19.8
2016-11-05,27.7,17,22.4
2017-11-05,24.9,14.1,19.5
2018-11-05,16.9,8.8,12.8
1950-11-06,23.1,10.6,16.8
1951-11-06,23.9,11.6,17.8
1952-11-06,19.6,11.6,15.6
1953-11-06,23.4,13.8,18.6
1954-11-06,25.8,14.2,20
1955-11-06,26.8,13.4,20.1
1956-11-06,19.4,7.3,13.4
1957-11-06,19.2,10.5,14.8
1958-11-06,19,12.6,15.8
1959-11-06,19.8,13,16.4
1960-11-06,22,7.8,14.9
1961-11-06,21.6,7.4,14.5
1962-11-06,17,10,13.5
1963-11-06,22.8,8.2,15.5
1964-11-06,22,9,15.5
1965-11-06,22.2,12.4,17.3
1966-11-06,18.6,11.2,14.9
1967-11-06,19.8,8.8,14.3
1968-11-06,23.6,12.6,18.1
1969-11-06,22,10.6,16.3
1970-11-06,23.2,8.2,15.7
1971-11-06,20,9.6,14.8
1972-11-06,20.6,14.8,17.7
1973-11-06,25,14,19.5
1974-11-06,17.6,5.8,11.7
1975-11-06,21,7,14
1976-11-06,22.8,9.4,16.1
1977-11-06,22,10.6,16.3
1978-11-06,21.2,11.2,16.2
1979-11-06,23.2,11,17.1
1980-11-06,18.6,4.6,11.6
1981-11-06,22.2,11,16.6
1982-11-06,18.8,13.8,16.3
1983-11-06,22,14.6,18.3
1984-11-06,19.2,9,14.1
1985-11-06,29.8,23.8,26.8
1986-11-06,21.6,6.6,14.1
1987-11-06,21.5,14,17.8
1988-11-06,19.4,14.6,17
1989-11-06,21.2,13.4,17.3
1990-11-06,21.2,11,16.1
1991-11-06,20.2,8.8,14.5
1992-11-06,21.4,12,16.7
1993-11-06,18,12,15
1994-11-06,20.2,7.6,13.9
1995-11-06,21.2,13,17.1
1996-11-06,21.4,9.4,15.4
1997-11-06,22,14.2,18.1
1998-11-06,17.6,12.2,14.9
1999-11-06,25.2,13,19.1
2000-11-06,21.3,13.2,17.2
2001-11-06,19,15.8,17.4
2002-11-06,21.5,9.8,15.6
2003-11-06,21.2,13.2,17.2
2004-11-06,22,16,19
2005-11-06,23.2,8.4,15.8
2006-11-06,21.5,12.3,16.9
2007-11-06,21.8,11.6,16.7
2008-11-06,22.4,10,16.2
2009-11-06,21.6,12,16.8
2010-11-06,22.4,10.5,16.4
2011-11-06,19,13.6,16.3
2012-11-06,14.7,12.6,13.6
2013-11-06,30.5,15.8,23.2
2014-11-06,21.1,10.7,15.9
2015-11-06,23.5,13.4,18.4
2016-11-06,20.2,12.8,16.5
2017-11-06,20.7,10.4,15.6
2018-11-06,19.4,8.7,14
1950-11-07,23.4,12.9,18.2
1951-11-07,21.4,11.2,16.3
1952-11-07,22.6,11,16.8
1953-11-07,22,9.8,15.9
1954-11-07,27.2,14.3,20.8
1955-11-07,25.8,13.3,19.6
1956-11-07,19.2,8.3,13.8
1957-11-07,15.6,8.8,12.2
1958-11-07,23.2,9.8,16.5
1959-11-07,23.2,10.5,16.8
1960-11-07,21.2,7,14.1
1961-11-07,21,8.2,14.6
1962-11-07,16.2,10.2,13.2
1963-11-07,20,10.4,15.2
1964-11-07,20.2,8,14.1
1965-11-07,22.4,10,16.2
1966-11-07,17.4,13,15.2
1967-11-07,19.6,8,13.8
1968-11-07,22.8,12.8,17.8
1969-11-07,23.8,12,17.9
1970-11-07,21.4,8.8,15.1
1971-11-07,17,11,14
1972-11-07,20.4,12.6,16.5
1973-11-07,18.2,11.4,14.8
1974-11-07,20,4,12
1975-11-07,19.4,10,14.7
1976-11-07,18.4,11.2,14.8
1977-11-07,22.4,11.8,17.1
1978-11-07,21.2,9,15.1
1979-11-07,25.6,11.6,18.6
1980-11-07,21.6,9.6,15.6
1981-11-07,23.8,9.8,16.8
1982-11-07,21.8,15,18.4
1983-11-07,22.8,10.6,16.7
1984-11-07,21,12,16.5
1985-11-07,29,20.6,24.8
1986-11-07,21.8,7.4,14.6
1987-11-07,19.6,16,17.8
1988-11-07,22.4,14.6,18.5
1989-11-07,25.4,12.2,18.8
1990-11-07,20.4,15.8,18.1
1991-11-07,19.2,7.4,13.3
1992-11-07,20.4,11.2,15.8
1993-11-07,20.4,8.8,14.6
1994-11-07,22.4,9.8,16.1
1995-11-07,22.6,10.4,16.5
1996-11-07,22,9.2,15.6
1997-11-07,21.4,10,15.7
1998-11-07,19,11.6,15.3
1999-11-07,21.4,10.4,15.9
2000-11-07,18.8,11.4,15.1
2001-11-07,20.4,13.4,16.9
2002-11-07,21.3,13.6,17.4
2003-11-07,21.2,10.8,16
2004-11-07,22.4,12.7,17.6
2005-11-07,22.5,7.8,15.2
2006-11-07,20.2,17,18.6
2007-11-07,21.4,10.8,16.1
2008-11-07,22,10.5,16.2
2009-11-07,27.6,15.5,21.6
2010-11-07,24.6,10,17.3
2011-11-07,20.6,13,16.8
2012-11-07,15.8,12.2,14
2013-11-07,25.9,12.4,19.2
2014-11-07,24.2,14.8,19.5
2015-11-07,23.5,12.7,18.1
2016-11-07,19.2,9.9,14.6
2017-11-07,19.2,8.7,14
2018-11-07,20.8,7.8,14.3
1950-11-08,24.5,13.2,18.8
1951-11-08,20.8,11.2,16
1952-11-08,21.7,13.2,17.4
1953-11-08,21.9,9.1,15.5
1954-11-08,25.6,16.2,20.9
1955-11-08,26.9,12.5,19.7
1956-11-08,21.6,9.8,15.7
1957-11-08,10.8,7.8,9.3
1958-11-08,25.2,13.5,19.4
1959-11-08,21.3,11.3,16.3
1960-11-08,19.4,10.8,15.1
1961-11-08,22.6,8.8,15.7
1962-11-08,16.8,9.4,13.1
1963-11-08,20.6,7,13.8
1964-11-08,19.8,11.8,15.8
1965-11-08,21.2,9,15.1
1966-11-08,20.8,13,16.9
1967-11-08,17.8,8.2,13
1968-11-08,20,12,16
1969-11-08,23,15.6,19.3
1970-11-08,22.2,12.8,17.5
1971-11-08,20.8,11.8,16.3
1972-11-08,17.6,12.6,15.1
1973-11-08,19.8,9,14.4
1974-11-08,19.8,4.6,12.2
1975-11-08,17.6,6.8,12.2
1976-11-08,20,8.4,14.2
1977-11-08,23.6,10.4,17
1978-11-08,19.2,12.6,15.9
1979-11-08,25.6,9.8,17.7
1980-11-08,19.8,11.4,15.6
1981-11-08,22.6,9.8,16.2
1982-11-08,18.8,13.6,16.2
1983-11-08,22,11.4,16.7
1984-11-08,22,12.6,17.3
1985-11-08,30.6,13.8,22.2
1986-11-08,24.4,9.2,16.8
1987-11-08,21.6,14.6,18.1
1988-11-08,23.2,13.2,18.2
1989-11-08,24.4,10.2,17.3
1990-11-08,20.6,15.6,18.1
1991-11-08,20.6,6.8,13.7
1992-11-08,19.4,12.6,16
1993-11-08,18.8,11,14.9
1994-11-08,23.6,12.2,17.9
1995-11-08,23,8.4,15.7
1996-11-08,21.6,9,15.3
1997-11-08,23.2,13.4,18.3
1998-11-08,20.4,9.8,15.1
1999-11-08,20.8,9,14.9
2000-11-08,17.4,6,11.7
2001-11-08,24,10.8,17.4
2002-11-08,22.5,12.8,17.6
2003-11-08,24.5,11,17.8
2004-11-08,21,9,15
2005-11-08,22.5,9.6,16
2006-11-08,21.4,15.4,18.4
2007-11-08,23.6,9.6,16.6
2008-11-08,22,9.2,15.6
2009-11-08,20.5,12.6,16.6
2010-11-08,22.2,11,16.6
2011-11-08,23.4,11,17.2
2012-11-08,18.3,10.1,14.2
2013-11-08,26,12,19
2014-11-08,20.9,14.9,17.9
2015-11-08,22.7,13.1,17.9
2016-11-08,18.3,9.2,13.8
2017-11-08,21,9,15
2018-11-08,21.6,9.9,15.8
1950-11-09,27.4,13.2,20.3
1951-11-09,19.8,10.7,15.2
1952-11-09,18.7,10.1,14.4
1953-11-09,21.4,9.6,15.5
1954-11-09,23.2,15,19.1
1955-11-09,22.2,13.3,17.8
1956-11-09,22.4,9.8,16.1
1957-11-09,14.2,7.6,10.9
1958-11-09,22,12.3,17.2
1959-11-09,22.8,11,16.9
1960-11-09,22.3,13.2,17.8
1961-11-09,20.4,9.8,15.1
1962-11-09,18.8,9.2,14
1963-11-09,22.2,10.6,16.4
1964-11-09,20.2,10.4,15.3
1965-11-09,19,10,14.5
1966-11-09,22,9.8,15.9
1967-11-09,17.8,7.8,12.8
1968-11-09,24,10.2,17.1
1969-11-09,24.2,12.4,18.3
1970-11-09,22.2,10,16.1
1971-11-09,17.4,10.2,13.8
1972-11-09,20.6,12.8,16.7
1973-11-09,20.4,6.4,13.4
1974-11-09,20.8,5.6,13.2
1975-11-09,18.2,8.2,13.2
1976-11-09,19,6.6,12.8
1977-11-09,21.6,11,16.3
1978-11-09,15.2,12.8,14
1979-11-09,24.2,10.6,17.4
1980-11-09,21,13.8,17.4
1981-11-09,21.8,14.2,18
1982-11-09,22,12.2,17.1
1983-11-09,20.4,14.2,17.3
1984-11-09,19.4,12.8,16.1
1985-11-09,27.6,12.6,20.1
1986-11-09,21.8,7.8,14.8
1987-11-09,21.8,15.4,18.6
1988-11-09,24.2,13,18.6
1989-11-09,24.4,12.8,18.6
1990-11-09,23.2,15,19.1
1991-11-09,19.8,6.6,13.2
1992-11-09,21.4,11.8,16.6
1993-11-09,19,10.2,14.6
1994-11-09,21.4,12,16.7
1995-11-09,20.8,9.8,15.3
1996-11-09,20.4,11.2,15.8
1997-11-09,24.6,13.4,19
1998-11-09,21.4,10.4,15.9
1999-11-09,20.2,8,14.1
2000-11-09,18.8,7.2,13
2001-11-09,17.4,9.4,13.4
2002-11-09,24.5,16.6,20.6
2003-11-09,22,16,19
2004-11-09,24,11.6,17.8
2005-11-09,20.6,11,15.8
2006-11-09,22.6,13.4,18
2007-11-09,21,10,15.5
2008-11-09,21,8.4,14.7
2009-11-09,20.4,13,16.7
2010-11-09,23.6,13.6,18.6
2011-11-09,24.4,12,18.2
2012-11-09,19.2,13.1,16.2
2013-11-09,24.1,14.2,19.2
2014-11-09,19.6,12,15.8
2015-11-09,23.1,11.6,17.4
2016-11-09,21.6,11.5,16.6
2017-11-09,17.7,7.6,12.6
2018-11-09,18.2,12,15.1
1950-11-10,24,12.3,18.2
1951-11-10,17.6,9.6,13.6
1952-11-10,22.6,10.6,16.6
1953-11-10,20.6,9.2,14.9
1954-11-10,23.8,13.4,18.6
1955-11-10,23.8,10.6,17.2
1956-11-10,24,10.4,17.2
1957-11-10,16.5,9.6,13
1958-11-10,19.6,8.2,13.9
1959-11-10,21.2,10.5,15.8
1960-11-10,21.5,11,16.2
1961-11-10,18.9,10,14.4
1962-11-10,18.6,9,13.8
1963-11-10,21.2,11.4,16.3
1964-11-10,22.8,11.6,17.2
1965-11-10,20.2,9.2,14.7
1966-11-10,20.6,9.2,14.9
1967-11-10,24,9.4,16.7
1968-11-10,21,8.8,14.9
1969-11-10,24,11.8,17.9
1970-11-10,21.6,10,15.8
1971-11-10,15,6.2,10.6
1972-11-10,20,9.8,14.9
1973-11-10,21,6.6,13.8
1974-11-10,22.2,5.8,14
1975-11-10,20.8,5,12.9
1976-11-10,18.6,10,14.3
1977-11-10,22.8,11.2,17
1978-11-10,19.8,10.4,15.1
1979-11-10,20,12.6,16.3
1980-11-10,19.6,13.2,16.4
1981-11-10,22,12.2,17.1
1982-11-10,21.2,12,16.6
1983-11-10,22.4,12.2,17.3
1984-11-10,16.6,12,14.3
1985-11-10,28,13,20.5
1986-11-10,20.6,9.4,15
1987-11-10,22.5,13.6,18
1988-11-10,22.6,12.6,17.6
1989-11-10,20,14.6,17.3
1990-11-10,23.2,12.6,17.9
1991-11-10,19.6,7.8,13.7
1992-11-10,24.6,11,17.8
1993-11-10,19.4,8.6,14
1994-11-10,24.6,16,20.3
1995-11-10,22.6,14,18.3
1996-11-10,21,9.8,15.4
1997-11-10,22.6,12,17.3
1998-11-10,26.8,10.2,18.5
1999-11-10,19.6,11,15.3
2000-11-10,18.4,5.4,11.9
2001-11-10,12,7.4,9.7
2002-11-10,29.4,18.2,23.8
2003-11-10,22,14,18
2004-11-10,20.8,12.4,16.6
2005-11-10,15,9.8,12.4
2006-11-10,22.7,11.2,17
2007-11-10,20.2,12.5,16.4
2008-11-10,20.6,9,14.8
2009-11-10,21.6,8.5,15
2010-11-10,20.2,11,15.6
2011-11-10,22.5,9.4,16
2012-11-10,21.7,11.1,16.4
2013-11-10,23.7,12.2,18
2014-11-10,20.3,8.5,14.4
2015-11-10,23.4,10.7,17
2016-11-10,22.4,10.4,16.4
2017-11-10,19.5,6,12.8
2018-11-10,23.3,11.2,17.2
1950-11-11,23.4,15.5,19.4
1951-11-11,20.2,9.3,14.8
1952-11-11,24.4,9.8,17.1
1953-11-11,20.6,11.4,16
1954-11-11,27.4,14.2,20.8
1955-11-11,24.6,9.3,17
1956-11-11,22.6,10.5,16.6
1957-11-11,21,7.7,14.4
1958-11-11,16.6,8.2,12.4
1959-11-11,21.6,11.3,16.4
1960-11-11,17.2,12.4,14.8
1961-11-11,15.6,9.6,12.6
1962-11-11,18.2,8,13.1
1963-11-11,23.2,11,17.1
1964-11-11,21,10.6,15.8
1965-11-11,17.8,11.4,14.6
1966-11-11,19.6,9,14.3
1967-11-11,21.6,12.2,16.9
1968-11-11,21.6,9.2,15.4
1969-11-11,23.2,10.6,16.9
1970-11-11,20.8,12.2,16.5
1971-11-11,14.2,4.2,9.2
1972-11-11,23,9.8,16.4
1973-11-11,20.2,8.8,14.5
1974-11-11,20.6,7.8,14.2
1975-11-11,21,7.2,14.1
1976-11-11,19.6,9.2,14.4
1977-11-11,24.6,8.4,16.5
1978-11-11,15.6,12.6,14.1
1979-11-11,17.8,4.8,11.3
1980-11-11,22.6,12.2,17.4
1981-11-11,21.8,10.8,16.3
1982-11-11,20.2,9,14.6
1983-11-11,22.6,11,16.8
1984-11-11,19.4,12.8,16.1
1985-11-11,23.8,14.2,19
1986-11-11,20.6,9.6,15.1
1987-11-11,23.6,12.8,18.2
1988-11-11,21.4,17.4,19.4
1989-11-11,21.6,16.2,18.9
1990-11-11,20.2,11.8,16
1991-11-11,19.6,7.8,13.7
1992-11-11,26.2,12.2,19.2
1993-11-11,19.2,9.4,14.3
1994-11-11,25.4,17,21.2
1995-11-11,23.4,12.8,18.1
1996-11-11,19.6,10.2,14.9
1997-11-11,22.6,10.8,16.7
1998-11-11,24.4,13.2,18.8
1999-11-11,19.2,13.6,16.4
2000-11-11,18.3,12.6,15.4
2001-11-11,13,8.5,10.8
2002-11-11,26,14,20
2003-11-11,22.6,11.2,16.9
2004-11-11,18.6,8.4,13.5
2005-11-11,18.4,9,13.7
2006-11-11,24,10,17
2007-11-11,21.6,9.3,15.4
2008-11-11,21.8,8,14.9
2009-11-11,25.6,14,19.8
2010-11-11,22.2,10.5,16.4
2011-11-11,23.4,10,16.7
2012-11-11,15,9.2,12.1
2013-11-11,25.7,13.2,19.4
2014-11-11,14.8,7.1,11
2015-11-11,21.7,10.8,16.2
2016-11-11,22.6,8.1,15.4
2017-11-11,22,8.2,15.1
2018-11-11,23.9,11.9,17.9
1950-11-12,17.2,12.2,14.7
1951-11-12,21.9,10.6,16.2
1952-11-12,22.2,9.7,16
1953-11-12,17.6,11.8,14.7
1954-11-12,25.2,11.9,18.6
1955-11-12,20.4,12,16.2
1956-11-12,20.2,10.5,15.4
1957-11-12,20.8,5.4,13.1
1958-11-12,16.4,7.2,11.8
1959-11-12,20,12,16
1960-11-12,19.6,8.5,14
1961-11-12,15.6,9.2,12.4
1962-11-12,19.2,11.6,15.4
1963-11-12,24.4,11.6,18
1964-11-12,22.6,10.6,16.6
1965-11-12,18.4,8.6,13.5
1966-11-12,20.2,7.4,13.8
1967-11-12,22.6,9.8,16.2
1968-11-12,20.4,6.4,13.4
1969-11-12,25,12.2,18.6
