fecha,maxima,minima,tmedia
1970-11-03,22,4.8,13.4
1971-11-03,16.6,3,9.8
1972-11-03,13.2,9.6,11.4
1973-11-03,18.4,11.6,15
1974-11-03,12.2,2.9,7.6
1975-11-03,15,2.8,8.9
1976-11-03,12.6,7,9.8
1977-11-03,20.8,5.8,13.3
1978-11-03,19.2,7.8,13.5
1979-11-03,16,7.2,11.6
1980-11-03,12,3,7.5
1981-11-03,22,7,14.5
1982-11-03,12.6,7,9.8
1983-11-03,16.2,10.8,13.5
1984-11-03,14.8,5,9.9
1985-11-03,13,6.5,9.8
1986-11-03,10.8,4.4,7.6
1987-11-03,17,7.6,12.3
1988-11-03,19.6,9.6,14.6
1989-11-03,15.2,5.4,10.3
1990-11-03,8.4,4,6.2
1991-11-03,16.4,11,13.7
1992-11-03,16.2,9,12.6
1993-11-03,17.8,11.8,14.8
1994-11-03,18.5,10,14.2
1995-11-03,15.2,7.6,11.4
1996-11-03,19,3.8,11.4
1997-11-03,14.6,12,13.3
1998-11-03,15.5,11,13.2
1999-11-03,12.5,8,10.2
2000-11-03,11,5.5,8.2
2001-11-03,16.5,3,9.8
2002-11-03,16.5,8,12.2
2003-11-03,15.5,4,9.8
2004-11-03,14.5,5.5,10
2005-11-03,17,10.5,13.8
2006-11-03,14.3,5.6,10
2007-11-03,15.2,4.3,9.8
2008-11-03,8.8,6.2,7.5
2009-11-03,16.1,9.6,12.8
2010-11-03,18.2,10.6,14.4
2011-11-03,16.4,15.2,15.8
2012-11-03,15.2,12.3,13.8
2013-11-03,15.4,11.6,13.5
2014-11-03,17.2,9.4,13.3
2015-11-03,15.3,11.3,13.3
2016-11-03,20.4,5.3,12.8
2017-11-03,20.3,10.4,15.4
2018-11-03,12.1,6.9,9.5
1954-11-04,25,8,16.5
1955-11-04,19.2,10.1,14.6
1956-11-04,11.8,5.5,8.6
1957-11-04,16.5,3.4,10
1958-11-04,16.5,10.3,13.4
1959-11-04,13.8,3,8.4
1960-11-04,14.2,7.5,10.8
1961-11-04,11.8,6.1,9
1962-11-04,15.2,9,12.1
1963-11-04,16.2,10.8,13.5
1964-11-04,10.5,3.6,7
1965-11-04,8.8,4.1,6.4
1966-11-04,7.3,0.6,4
1969-11-04,17,4.4,10.7
1970-11-04,21.4,6.9,14.2
1971-11-04,17.9,3.6,10.8
1972-11-04,19.4,9.7,14.6
1973-11-04,19,14.4,16.7
1974-11-04,9.4,4,6.7
1975-11-04,15.2,6,10.6
1976-11-04,10,6.4,8.2
1977-11-04,15.6,10.8,13.2
1978-11-04,17.3,3,10.2
1979-11-04,18.6,7.8,13.2
1980-11-04,3.4,0,1.7
1981-11-04,21.5,6.4,14
1982-11-04,13.4,6.4,9.9
1983-11-04,17,11,14
1984-11-04,13,9.2,11.1
1985-11-04,14.6,7.5,11
1986-11-04,13.3,3.7,8.5
1987-11-04,18,5.6,11.8
1988-11-04,17.2,12.6,14.9
1989-11-04,10.6,5.2,7.9
1990-11-04,10.8,2.6,6.7
1991-11-04,16.6,8,12.3
1992-11-04,15.6,9.4,12.5
1993-11-04,19.2,7.6,13.4
1994-11-04,11.6,8.4,10
1995-11-04,13.6,4,8.8
1996-11-04,17.2,4.8,11
1997-11-04,16.4,10.8,13.6
1998-11-04,10.5,7,8.8
1999-11-04,12.5,0.5,6.5
2000-11-04,11.5,2,6.8
2001-11-04,15,4,9.5
2002-11-04,14.5,9,11.8
2003-11-04,16.5,4,10.2
2004-11-04,16.5,6,11.2
2005-11-04,12,9,10.5
2006-11-04,14.1,8.3,11.2
2007-11-04,13.8,5.9,9.8
2008-11-04,12.9,5.2,9
2009-11-04,12.9,10.3,11.6
2010-11-04,19.9,11.7,15.8
2011-11-04,15.8,10.7,13.2
2012-11-04,12.1,11.2,11.6
2013-11-04,14.8,9.3,12
2014-11-04,10.9,7.9,9.4
2015-11-04,18,10.5,14.2
2016-11-04,13.2,6.9,10
2017-11-04,14.7,11.4,13
2018-11-04,16.1,0.7,8.4
1954-11-05,25,6.8,15.9
1955-11-05,19,13.6,16.3
1956-11-05,13,6,9.5
1957-11-05,16.3,10.2,13.2
1958-11-05,13.8,8.1,11
1959-11-05,12,6,9
1960-11-05,13.8,5.3,9.6
1961-11-05,11.4,4.1,7.8
1962-11-05,14.8,9.8,12.3
1963-11-05,16.2,11,13.6
1964-11-05,7.2,2.5,4.8
1965-11-05,6.8,2.1,4.4
1966-11-05,12.9,1,7
1969-11-05,14.4,5,9.7
1970-11-05,16.6,9.5,13
1971-11-05,16.2,3,9.6
1972-11-05,16.2,8,12.1
1973-11-05,15.3,11,13.2
1974-11-05,8.6,3.2,5.9
1975-11-05,15.4,1.2,8.3
1976-11-05,15.2,6.8,11
1977-11-05,17,5.8,11.4
1978-11-05,15.2,1.8,8.5
1979-11-05,13.5,9,11.2
1980-11-05,4.2,0.2,2.2
1981-11-05,18,5.5,11.8
1982-11-05,12.8,6.6,9.7
1983-11-05,19,12.6,15.8
1984-11-05,10.5,4.2,7.4
1985-11-05,18.4,12,15.2
1986-11-05,14.8,5,9.9
1987-11-05,17.4,5.4,11.4
1988-11-05,15.6,12.6,14.1
1989-11-05,8.6,2.4,5.5
1990-11-05,13.4,-0.4,6.5
1991-11-05,9.8,5.4,7.6
1992-11-05,20,9,14.5
1993-11-05,16.1,6.7,11.4
1994-11-05,9,4.6,6.8
1995-11-05,14.2,-0.4,6.9
1996-11-05,12.4,9,10.7
1997-11-05,13.6,8.4,11
1998-11-05,12,4,8
1999-11-05,12,1,6.5
2000-11-05,12,4,8
2001-11-05,12.5,6.5,9.5
2002-11-05,15,9,12
2003-11-05,18,5,11.5
2004-11-05,14.5,9,11.8
2005-11-05,13.5,7.5,10.5
2006-11-05,16.4,10.9,13.6
2007-11-05,13.9,8,11
2008-11-05,11.9,2.7,7.3
2009-11-05,10.6,6.6,8.6
2010-11-05,19.2,9.8,14.5
2011-11-05,12.8,9.4,11.1
2012-11-05,13.8,2.2,8
2013-11-05,17,10,13.5
2014-11-05,9.6,5.4,7.5
2015-11-05,17.8,11.3,14.6
2016-11-05,10.4,7.8,9.1
2017-11-05,11,8.9,10
2018-11-05,12.2,10.9,11.6
1954-11-06,20,8,14
1955-11-06,21.8,15,18.4
1956-11-06,16,4,10
1957-11-06,14.5,5.1,9.8
1958-11-06,12.3,7.4,9.8
1959-11-06,12.5,6.5,9.5
1960-11-06,12.5,5.2,8.8
1961-11-06,9,1.2,5.1
1962-11-06,12.8,4,8.4
1963-11-06,13.6,8,10.8
1964-11-06,12.4,3.2,7.8
1965-11-06,18.2,3.8,11
1966-11-06,13.1,7.9,10.5
1969-11-06,17.4,8.6,13
1970-11-06,17,11.8,14.4
1971-11-06,8.6,6.2,7.4
1972-11-06,14.4,6.6,10.5
1973-11-06,11.4,6.8,9.1
1974-11-06,8.2,3.8,6
1975-11-06,11.8,7,9.4
1976-11-06,14.2,6,10.1
1977-11-06,17.7,8.8,13.2
1978-11-06,17,6.4,11.7
1979-11-06,13,6.2,9.6
1980-11-06,7,0,3.5
1981-11-06,21.3,5,13.2
1982-11-06,16,9,12.5
1983-11-06,17,11.4,14.2
1984-11-06,13.1,2.6,7.8
1985-11-06,14.8,11.5,13.2
1986-11-06,14.6,4,9.3
1987-11-06,17.6,5.4,11.5
1988-11-06,16.8,11.8,14.3
1989-11-06,8.2,2.4,5.3
1990-11-06,11.3,1.3,6.3
1991-11-06,9.3,5.3,7.3
1992-11-06,16.7,6.5,11.6
1993-11-06,11.2,7,9.1
1994-11-06,13.2,3,8.1
1995-11-06,13.4,-1.9,5.8
1996-11-06,14,4.6,9.3
1997-11-06,11.4,7.4,9.4
1998-11-06,12,3,7.5
1999-11-06,11,4,7.5
2000-11-06,13,7.5,10.2
2001-11-06,12.5,7,9.8
2002-11-06,14.5,6,10.2
2003-11-06,18,6.5,12.2
2004-11-06,13.5,9.5,11.5
2005-11-06,13.5,1.5,7.5
2006-11-06,18,5.9,12
2007-11-06,12,7.5,9.8
2008-11-06,12.9,5.9,9.4
2009-11-06,8.1,5.4,6.8
2010-11-06,15.7,7.6,11.6
2011-11-06,13.9,10,12
2012-11-06,10.9,5.3,8.1
2013-11-06,20.7,12.5,16.6
2014-11-06,12.8,5.1,9
2015-11-06,23.5,10.4,17
2016-11-06,8.4,6,7.2
2017-11-06,10.2,6,8.1
2018-11-06,11.9,7,9.4
1954-11-07,18.5,13.2,15.8
1955-11-07,20.3,16,18.2
1956-11-07,17,0.3,8.6
1957-11-07,10,3.6,6.8
1958-11-07,16.3,7,11.6
1959-11-07,12.5,2.2,7.4
1960-11-07,13,3.8,8.4
1961-11-07,13.4,1.3,7.4
1962-11-07,10.3,5.2,7.8
1963-11-07,15.6,7.4,11.5
1964-11-07,13.6,2.5,8
1965-11-07,14.4,9.8,12.1
1966-11-07,14.8,9,11.9
1969-11-07,15,9.8,12.4
1970-11-07,11.9,8.6,10.2
1971-11-07,10,7.5,8.8
1972-11-07,15.2,8,11.6
1973-11-07,10.2,4,7.1
1974-11-07,11.2,4,7.6
1975-11-07,10.4,5.2,7.8
1976-11-07,11.2,3.4,7.3
1977-11-07,18.2,7.4,12.8
1978-11-07,15.6,10.2,12.9
1979-11-07,17.6,5.8,11.7
1980-11-07,13.2,6,9.6
1981-11-07,18.6,2,10.3
1982-11-07,15.6,12,13.8
1983-11-07,17.5,11.4,14.4
1984-11-07,15.6,10.6,13.1
1985-11-07,18,12.4,15.2
1986-11-07,17.2,-0.2,8.5
1987-11-07,14.8,9.4,12.1
1988-11-07,17.4,12.2,14.8
1989-11-07,13.4,6,9.7
1990-11-07,13.4,8.2,10.8
1991-11-07,12,3.8,7.9
1992-11-07,12.2,8.2,10.2
1993-11-07,11,8,9.5
1994-11-07,13.4,8.6,11
1995-11-07,16.2,-0.4,7.9
1996-11-07,14.8,3.2,9
1997-11-07,13,4.6,8.8
1998-11-07,13,0.5,6.8
1999-11-07,11,6.5,8.8
2000-11-07,10,6,8
2001-11-07,14,7,10.5
2002-11-07,12.5,6,9.2
2003-11-07,15,4.5,9.8
2004-11-07,11,7,9
2005-11-07,15,2.5,8.8
2006-11-07,15.4,7.2,11.3
2007-11-07,15,7,11
2008-11-07,10.2,4.9,7.6
2009-11-07,8.4,7.9,8.2
2010-11-07,11.4,8.3,9.8
2011-11-07,13.4,10.7,12
2012-11-07,12.8,0.4,6.6
2013-11-07,19.8,11,15.4
2014-11-07,12.7,8.8,10.8
2015-11-07,22.4,12.2,17.3
2016-11-07,8.6,4.2,6.4
2017-11-07,11.4,2.3,6.8
2018-11-07,15.8,8.2,12
1954-11-08,16.5,11.8,14.2
1955-11-08,18.8,13.6,16.2
1956-11-08,16,0.7,8.4
1957-11-08,11,1.4,6.2
1958-11-08,17,10.2,13.6
1959-11-08,9.5,0.6,5
1960-11-08,13.5,0,6.8
1961-11-08,15.8,2.1,9
1962-11-08,10.4,6,8.2
1963-11-08,12.5,5.2,8.8
1964-11-08,11,2.8,6.9
1965-11-08,13.8,6.6,10.2
1966-11-08,11.8,8.3,10
1969-11-08,15.6,7,11.3
1970-11-08,15.2,8.8,12
1971-11-08,12,7.6,9.8
1972-11-08,16,8.2,12.1
1973-11-08,11.4,3.6,7.5
1974-11-08,13.7,7.8,10.8
1975-11-08,8,2,5
1976-11-08,11,6.4,8.7
1977-11-08,17.6,4.4,11
1978-11-08,18.2,12.4,15.3
1979-11-08,17.4,8.4,12.9
1980-11-08,12.6,10,11.3
1981-11-08,17.6,1.8,9.7
1982-11-08,15,9,12
1983-11-08,17.6,12.6,15.1
1984-11-08,14.6,10.4,12.5
1985-11-08,19.2,11.4,15.3
1986-11-08,13.6,1,7.3
1987-11-08,13.4,10,11.7
1988-11-08,18.4,13.2,15.8
1989-11-08,13,8.8,10.9
1990-11-08,13.6,11,12.3
1991-11-08,11.2,8.4,9.8
1992-11-08,11.2,6.4,8.8
1993-11-08,12.8,7.6,10.2
1994-11-08,16.8,8.2,12.5
1995-11-08,19.8,4.2,12
1996-11-08,15.2,8,11.6
1997-11-08,14.8,8,11.4
1998-11-08,14.5,1,7.8
1999-11-08,9.5,4,6.8
2000-11-08,10,5,7.5
2001-11-08,13,10.5,11.8
2002-11-08,14,7.5,10.8
2003-11-08,13.5,6,9.8
2004-11-08,14,7.5,10.8
2005-11-08,13,3,8
2006-11-08,16.6,9.8,13.2
2007-11-08,15.1,4,9.6
2008-11-08,13.6,6.1,9.8
2009-11-08,8.9,5.6,7.2
2010-11-08,10.6,4.6,7.6
2011-11-08,17.3,8.9,13.1
2012-11-08,13.9,7.3,10.6
2013-11-08,19.2,10.5,14.8
2014-11-08,13.9,4.8,9.4
2015-11-08,23.9,10.4,17.2
2016-11-08,9.8,2.7,6.2
2017-11-08,9.4,6.3,7.8
2018-11-08,13.1,4.5,8.8
1954-11-09,16.5,10,13.2
1955-11-09,18,10.2,14.1
1956-11-09,14,6.8,10.4
1957-11-09,6.8,2.4,4.6
1958-11-09,11.8,7.4,9.6
1959-11-09,13,0.1,6.6
1960-11-09,12.2,0,6.1
1961-11-09,14.2,3.8,9
1962-11-09,9.5,5.4,7.4
1963-11-09,16.8,5,10.9
1964-11-09,13.2,7.2,10.2
1965-11-09,13.4,7.2,10.3
1966-11-09,10.6,7.6,9.1
1969-11-09,15.6,5,10.3
1970-11-09,13.2,6,9.6
1971-11-09,8.6,4.2,6.4
1972-11-09,15,7.8,11.4
1973-11-09,16.4,0,8.2
1974-11-09,17.4,2.7,10
1975-11-09,12,-1,5.5
1976-11-09,13,8,10.5
1977-11-09,7.8,4,5.9
1978-11-09,17.7,10.4,14
1979-11-09,10.5,4.8,7.6
1980-11-09,11.8,9.4,10.6
1981-11-09,11.6,-0.6,5.5
1982-11-09,14.8,5.6,10.2
1983-11-09,17.4,14,15.7
1984-11-09,13.4,8.7,11
1985-11-09,23.6,12,17.8
1986-11-09,15.6,3.4,9.5
1987-11-09,12.2,9,10.6
1988-11-09,20.4,12,16.2
1989-11-09,13,4.8,8.9
1990-11-09,14.6,11.4,13
1991-11-09,11.6,7.2,9.4
1992-11-09,13.6,7.6,10.6
1993-11-09,16.6,5,10.8
1994-11-09,18,13.8,15.9
1995-11-09,17.4,2,9.7
1996-11-09,16,9.4,12.7
1997-11-09,13.6,9.4,11.5
1998-11-09,15.5,5,10.2
1999-11-09,11,5.5,8.2
2000-11-09,10.5,1,5.8
2001-11-09,4,1,2.5
2002-11-09,15.5,7,11.2
2003-11-09,17.5,7.5,12.5
2004-11-09,11.5,9.5,10.5
2005-11-09,11,7,9
2006-11-09,20.5,7.8,14.2
2007-11-09,14.1,7.1,10.6
2008-11-09,14.2,4.2,9.2
2009-11-09,9.4,5.2,7.3
2010-11-09,13,5.6,9.3
2011-11-09,17.7,8.4,13
2012-11-09,15,10.8,12.9
2013-11-09,13.5,5.7,9.6
2014-11-09,12.4,8.2,10.3
2015-11-09,20.6,9.7,15.2
2016-11-09,10.8,4,7.4
2017-11-09,9.6,2.3,6
2018-11-09,14.2,8,11.1
1954-11-10,14.5,7,10.8
1955-11-10,16.5,5.4,11
1956-11-10,16.3,6.3,11.3
1957-11-10,8,2.2,5.1
1958-11-10,9.5,4,6.8
1959-11-10,10,-0.5,4.8
1960-11-10,12,4.8,8.4
1961-11-10,9.6,2.1,5.8
1962-11-10,13.5,3.4,8.4
1963-11-10,19.8,11,15.4
1964-11-10,11.4,3.1,7.2
1965-11-10,13.4,4.8,9.1
1966-11-10,10.4,6.4,8.4
1969-11-10,16.7,6.6,11.6
1970-11-10,13.2,9.8,11.5
1971-11-10,4.2,0,2.1
1972-11-10,14.8,4.8,9.8
1973-11-10,17.8,0.6,9.2
1974-11-10,12,5.4,8.7
1975-11-10,13.2,-1.2,6
1976-11-10,10.6,6,8.3
1977-11-10,11.9,7,9.4
1978-11-10,16.4,7,11.7
1979-11-10,9.2,1.2,5.2
1980-11-10,12.2,7,9.6
1981-11-10,14.4,-1.8,6.3
1982-11-10,14,4.6,9.3
1983-11-10,14.6,10,12.3
1984-11-10,14,8.4,11.2
1985-11-10,14,9.2,11.6
1986-11-10,16.6,6.2,11.4
1987-11-10,12.8,8.4,10.6
1988-11-10,18.2,9,13.6
1989-11-10,16.1,2.3,9.2
1990-11-10,13.2,9,11.1
1991-11-10,11.2,3.2,7.2
1992-11-10,13.2,7,10.1
1993-11-10,11,2.2,6.6
1994-11-10,16,9.8,12.9
1995-11-10,17.4,9.2,13.3
1996-11-10,13,9,11
1997-11-10,14,8.2,11.1
1998-11-10,15.5,6,10.8
1999-11-10,9.5,7.5,8.5
2000-11-10,11,1,6
2001-11-10,4.5,0.5,2.5
2002-11-10,18,9,13.5
2003-11-10,15.5,11.5,13.5
2004-11-10,8,6.5,7.2
2005-11-10,12,6.5,9.2
2006-11-10,19.4,7.2,13.3
2007-11-10,13.2,5,9.1
2008-11-10,14.3,4.4,9.4
2009-11-10,11.6,2.8,7.2
2010-11-10,8.8,6.6,7.7
2011-11-10,18,10.6,14.3
2012-11-10,14.1,9.7,11.9
2013-11-10,13.7,9,11.4
2014-11-10,13.7,2.6,8.2
2015-11-10,14.4,9.8,12.1
2016-11-10,12.9,7.9,10.4
2017-11-10,12.9,6.8,9.8
2018-11-10,15,9.5,12.2
1954-11-11,16.5,7.6,12
1955-11-11,16.5,5.6,11
1956-11-11,13.6,6.6,10.1
1957-11-11,11.5,3,7.2
1958-11-11,7,1.4,4.2
1959-11-11,12.5,0.3,6.4
1960-11-11,13.2,5.5,9.4
1961-11-11,9.4,2.2,5.8
1962-11-11,14,2.6,8.3
1963-11-11,18.8,13.2,16
1964-11-11,11.8,3.2,7.5
1965-11-11,10.5,5.2,7.8
1966-11-11,9.4,3,6.2
1969-11-11,17.8,10,13.9
1970-11-11,16.7,6,11.4
1971-11-11,4,0,2
1972-11-11,11,6.8,8.9
1973-11-11,12.4,5.4,8.9
1974-11-11,13.4,0.8,7.1
1975-11-11,17,3,10
1976-11-11,11.8,2.5,7.2
1977-11-11,20,5.4,12.7
1978-11-11,15.6,4.8,10.2
1979-11-11,11.4,-1.4,5
1980-11-11,16,5.4,10.7
1981-11-11,14.4,-1.6,6.4
1982-11-11,16.4,6,11.2
1983-11-11,17.6,9,13.3
1984-11-11,16.2,7.1,11.6
1985-11-11,9.2,5,7.1
1986-11-11,16.7,10.5,13.6
1987-11-11,15.6,7.6,11.6
1988-11-11,17,9.6,13.3
1989-11-11,16.6,11.4,14
1990-11-11,16.6,5,10.8
1991-11-11,12.4,0.4,6.4
1992-11-11,12.6,6.5,9.6
1993-11-11,11.2,7.6,9.4
1994-11-11,15.4,7.8,11.6
1995-11-11,17,12.8,14.9
1996-11-11,13.8,8.6,11.2
1997-11-11,11.6,5.2,8.4
1998-11-11,15,6,10.5
1999-11-11,8,3.5,5.8
2000-11-11,12,1,6.5
2001-11-11,7,0.5,3.8
2002-11-11,13.5,9,11.2
2003-11-11,16,9,12.5
2004-11-11,9.5,1.5,5.5
2005-11-11,13,2,7.5
2006-11-11,15.4,5.6,10.5
2007-11-11,17,3,10
2008-11-11,11.8,5.9,8.8
2009-11-11,12.9,5.7,9.3
2010-11-11,11.5,4.5,8
2011-11-11,19.8,11.8,15.8
2012-11-11,10,6.4,8.2
2013-11-11,15.3,11.4,13.4
2014-11-11,10.1,3.8,7
2015-11-11,14.3,6.3,10.3
2016-11-11,13.1,9.7,11.4
2017-11-11,13.2,9.2,11.2
2018-11-11,16.8,10.7,13.8
1954-11-12,17.5,9.4,13.4
1955-11-12,15,9,12
1956-11-12,9.5,5.4,7.4
1957-11-12,14.5,0.2,7.4
1958-11-12,6.5,0.2,3.4
1959-11-12,10,3,6.5
1960-11-12,12.2,6.5,9.4
1961-11-12,7.2,0,3.6
1962-11-12,11.6,3.6,7.6
1963-11-12,18,11.5,14.8
1964-11-12,14.4,4.6,9.5
1965-11-12,9.6,4.8,7.2
1966-11-12,10.2,2,6.1
1969-11-12,16.7,12.4,14.6
1970-11-12,15.3,5.6,10.4
1971-11-12,4.7,2.9,3.8
1972-11-12,12.8,4,8.4
1973-11-12,9.6,4.4,7
1974-11-12,13.2,1.6,7.4
1975-11-12,14.6,7.6,11.1
1976-11-12,10.6,6.4,8.5
1977-11-12,19.4,6.4,12.9
1978-11-12,15.5,3.4,9.4
1979-11-12,11,-1,5
1980-11-12,12.2,3,7.6
1981-11-12,16,-1.2,7.4
1982-11-12,11.2,5.4,8.3
1983-11-12,17,5,11
1984-11-12,15,6,10.5
1985-11-12,5,3,4
1986-11-12,17,10.8,13.9
1987-11-12,15.2,5.4,10.3
1988-11-12,18.2,12.4,15.3
1989-11-12,19.6,10,14.8
1990-11-12,19.4,4,11.7
1991-11-12,13.6,2.2,7.9
1992-11-12,11.6,6,8.8
1993-11-12,13.8,4.4,9.1
1994-11-12,13,7.6,10.3
1995-11-12,15,6.4,10.7
1996-11-12,11.2,6,8.6
1997-11-12,9.6,4,6.8
1998-11-12,12,7.5,9.8
1999-11-12,5.5,3,4.2
2000-11-12,15,8,11.5
2001-11-12,10.5,2.5,6.5
2002-11-12,16,7,11.5
2003-11-12,14,9.5,11.8
2004-11-12,9.5,4.5,7
2005-11-12,10.5,7,8.8
2006-11-12,14.7,5.5,10.1
2007-11-12,12,1.2,6.6
2008-11-12,9.9,6.9,8.4
2009-11-12,15.7,5.4,10.6
2010-11-12,18.2,8.4,13.3
2011-11-12,21.5,10.6,16
2012-11-12,12,3.9,8
2013-11-12,15.8,12,13.9
2014-11-12,15.8,7.1,11.4
2015-11-12,12.5,6.9,9.7
2016-11-12,13.7,6.4,10
2017-11-12,13.2,10.3,11.8
2018-11-12,17.7,14.6,16.2
1954-11-13,17,9.3,13.2
1955-11-13,15,7.6,11.3
1956-11-13,8,3.6,5.8
1957-11-13,14.9,1,8
1958-11-13,9.1,3,6
1959-11-13,10.2,4.8,7.5
1960-11-13,10.6,1,5.8
1961-11-13,7.8,1.2,4.5
1962-11-13,11.2,5,8.1
1963-11-13,12.4,5.8,9.1
1964-11-13,15.4,5,10.2
1965-11-13,8.5,4.8,6.6
1966-11-13,10,-0.3,4.8
1969-11-13,14,9,11.5
1970-11-13,11.3,4.8,8
1971-11-13,7,3.4,5.2
1972-11-13,13,3.8,8.4
1973-11-13,10.6,3.6,7.1
1974-11-13,15,3,9
1975-11-13,18.2,8.3,13.2
1976-11-13,10.6,5.8,8.2
1977-11-13,14.6,10,12.3
1978-11-13,14.2,6.2,10.2
1979-11-13,8.4,5.8,7.1
1980-11-13,6,1.4,3.7
1981-11-13,12.6,7.5,10
1982-11-13,11.4,7.4,9.4
1983-11-13,14.6,5.2,9.9
1984-11-13,8.6,7.6,8.1
1985-11-13,6.8,1.6,4.2
1986-11-13,14.4,11.6,13
1987-11-13,15.4,7,11.2
1988-11-13,15.6,10.4,13
1989-11-13,16.8,7,11.9
