fecha,maxima,minima,tmedia
1994-11-02,22.6,14.4,18.5
1995-11-02,26,17.4,21.7
1996-11-02,25.8,10,17.9
1997-11-02,22.6,16.4,19.5
1998-11-02,23.6,15,19.3
1999-11-02,21.4,13,17.2
2000-11-02,20.8,7,13.9
2001-11-02,25.2,12.2,18.7
2002-11-02,26,13,19.5
2003-11-02,18.4,8.2,13.3
2004-11-02,21.6,8,14.8
2005-11-02,22.6,12.2,17.4
2006-11-02,21.4,17.8,19.6
2007-11-02,23.8,9,16.4
2008-11-02,19.2,7,13.1
2009-11-02,22.8,15.2,19
2010-11-02,24,10.4,17.2
2011-11-02,22.6,17,19.8
2012-11-02,19.4,10.4,14.9
2013-11-02,25.7,8.3,17
2014-11-02,24.1,12.7,18.4
2015-11-02,20.7,12.9,16.8
2016-11-02,25.3,14.1,19.7
2017-11-02,21.5,17.3,19.4
2018-11-02,20,10.7,15.4
1950-11-03,27.6,12,19.8
1951-11-03,20.3,9.5,14.9
1952-11-03,24.7,8.7,16.7
1953-11-03,20.3,10.5,15.4
1954-11-03,26.7,16.3,21.5
1955-11-03,20.4,15,17.7
1956-11-03,16.4,5.9,11.2
1957-11-03,24.5,8.5,16.5
1958-11-03,24.6,11.4,18
1959-11-03,23.2,11.2,17.2
1960-11-03,21.4,10.2,15.8
1961-11-03,25.2,15.8,20.5
1962-11-03,19.4,11.2,15.3
1963-11-03,21,13,17
1964-11-03,18,15.2,16.6
1965-11-03,18.6,12,15.3
1966-11-03,16,6.6,11.3
1967-11-03,20,9.6,14.8
1968-11-03,20,10,15
1969-11-03,25,12.4,18.7
1970-11-03,27.6,12.6,20.1
1971-11-03,25,13.6,19.3
1972-11-03,16.4,12,14.2
1973-11-03,21,17,19
1974-11-03,21,12.8,16.9
1975-11-03,27,15.8,21.4
1976-11-03,18,9.6,13.8
1977-11-03,24,12,18
1978-11-03,24.6,10.8,17.7
1979-11-03,24,14,19
1980-11-03,18.8,11.6,15.2
1981-11-03,26.6,13,19.8
1982-11-03,24.2,15.6,19.9
1983-11-03,18.2,15.6,16.9
1985-11-03,22.4,11.8,17.1
1986-11-03,24.4,11.2,17.8
1987-11-03,19.2,14.8,17
1988-11-03,20.2,15,17.6
1989-11-03,19.2,12,15.6
1990-11-03,21.6,7.8,14.7
1991-11-03,23,11.2,17.1
1992-11-03,23.4,10.7,17
1993-11-03,17.6,10.6,14.1
1994-11-03,20,12.6,16.3
1995-11-03,27.4,16,21.7
1996-11-03,24.2,9.4,16.8
1997-11-03,22.4,17.6,20
1998-11-03,21.4,15.2,18.3
1999-11-03,22.4,10.2,16.3
2000-11-03,19,10.6,14.8
2001-11-03,22.8,14,18.4
2002-11-03,26.4,16.2,21.3
2003-11-03,18,10.6,14.3
2004-11-03,19.8,12.4,16.1
2005-11-03,22,11.8,16.9
2006-11-03,21.4,18.4,19.9
2007-11-03,24,10.6,17.3
2008-11-03,20.4,8.6,14.5
2009-11-03,23.8,11.6,17.7
2010-11-03,25.8,9.8,17.8
2011-11-03,21.4,14.8,18.1
2012-11-03,22.5,19.4,21
2013-11-03,23.1,11.5,17.3
2014-11-03,22.1,11.6,16.8
2015-11-03,20.8,13.7,17.2
2016-11-03,25,15,20
2017-11-03,23.4,15,19.2
2018-11-03,21.9,10.3,16.1
1950-11-04,26.2,11.8,19
1951-11-04,18.4,7.4,12.9
1952-11-04,25.5,9.5,17.5
1953-11-04,22,11,16.5
1954-11-04,23,15,19
1955-11-04,22.8,17,19.9
1956-11-04,21.4,7.6,14.5
1957-11-04,20.1,8.5,14.3
1958-11-04,25.4,13,19.2
1959-11-04,20.8,11.2,16
1960-11-04,21,13.4,17.2
1961-11-04,26.2,13.4,19.8
1962-11-04,19.1,9.9,14.5
1963-11-04,20.4,15,17.7
1964-11-04,21,16,18.5
1965-11-04,16.6,10.4,13.5
1966-11-04,16,6.6,11.3
1967-11-04,19.6,11.4,15.5
1968-11-04,21,9,15
1969-11-04,24.6,10.8,17.7
1970-11-04,27.4,11.6,19.5
1971-11-04,25.2,14,19.6
1972-11-04,18.2,10.4,14.3
1973-11-04,22,16.8,19.4
1974-11-04,24.6,9.8,17.2
1975-11-04,26,12.6,19.3
1976-11-04,20,13.6,16.8
1977-11-04,22.2,14.8,18.5
1978-11-04,22.4,11.8,17.1
1979-11-04,25,12,18.5
1980-11-04,20,12.6,16.3
1981-11-04,26.6,12.4,19.5
1982-11-04,21.2,13.8,17.5
1983-11-04,20,14.8,17.4
1985-11-04,20.6,17.4,19
1986-11-04,24.2,7.8,16
1987-11-04,19.4,16,17.7
1988-11-04,20.8,14.4,17.6
1989-11-04,20,7.2,13.6
1990-11-04,20.8,7.2,14
1991-11-04,20.6,12.4,16.5
1992-11-04,24.5,9.4,17
1993-11-04,18.6,8,13.3
1994-11-04,17.4,11,14.2
1995-11-04,28.4,15.8,22.1
1996-11-04,22.4,8.4,15.4
1997-11-04,20.8,17,18.9
1998-11-04,18.8,13.2,16
1999-11-04,23.4,12.4,17.9
2000-11-04,19,6,12.5
2001-11-04,16.8,14,15.4
2002-11-04,24.8,15.6,20.2
2003-11-04,20.8,11,15.9
2004-11-04,20.8,12.2,16.5
2005-11-04,20,11.4,15.7
2006-11-04,23.2,17,20.1
2007-11-04,24,10.8,17.4
2008-11-04,19.8,9,14.4
2009-11-04,22,12.8,17.4
2010-11-04,25.4,10.6,18
2011-11-04,17.5,11.1,14.3
2012-11-04,21.4,15.1,18.2
2013-11-04,21.7,10.6,16.2
2014-11-04,20.2,10.3,15.2
2015-11-04,22.3,14.3,18.3
2016-11-04,19.8,16.9,18.4
2017-11-04,21.6,14.4,18
2018-11-04,19,11.7,15.4
1950-11-05,25.4,12.6,19
1951-11-05,19,13,16
1952-11-05,24.4,9.8,17.1
1953-11-05,23.6,10.2,16.9
1954-11-05,22.4,16,19.2
1955-11-05,21.6,15,18.3
1956-11-05,22.2,8.4,15.3
1957-11-05,19,15,17
1958-11-05,24,11.8,17.9
1959-11-05,24.6,14,19.3
1960-11-05,18.6,10.2,14.4
1961-11-05,25.2,12.2,18.7
1962-11-05,17.8,11,14.4
1963-11-05,18,13.4,15.7
1964-11-05,19,9.6,14.3
1965-11-05,14,9.6,11.8
1967-11-05,17.4,11.8,14.6
1968-11-05,21.6,15,18.3
1969-11-05,21.6,10,15.8
1970-11-05,29,10,19.5
1971-11-05,25,12,18.5
1972-11-05,17.2,11.6,14.4
1973-11-05,18.8,14.4,16.6
1974-11-05,21,9.4,15.2
1975-11-05,25.6,10.8,18.2
1976-11-05,20,10.6,15.3
1977-11-05,20.2,12.8,16.5
1978-11-05,21.6,13.8,17.7
1979-11-05,23,12,17.5
1980-11-05,17,7.4,12.2
1981-11-05,25.6,13,19.3
1982-11-05,19.6,15.8,17.7
1983-11-05,19.8,15,17.4
1985-11-05,23.6,19.4,21.5
1986-11-05,23.6,7.8,15.7
1987-11-05,22.4,16,19.2
1988-11-05,22,17,19.5
1989-11-05,20,11,15.5
1990-11-05,16.6,9,12.8
1991-11-05,19.4,8,13.7
1992-11-05,25.2,11.8,18.5
1993-11-05,18.4,10.6,14.5
1994-11-05,18.8,8.6,13.7
1995-11-05,25.6,15,20.3
1996-11-05,23,14,18.5
1997-11-05,22.5,13.6,18
1998-11-05,18.6,11.2,14.9
1999-11-05,22.6,12.6,17.6
2000-11-05,19.2,10.2,14.7
2001-11-05,18.8,15.2,17
2002-11-05,25.8,11.6,18.7
2003-11-05,23.4,13.4,18.4
2004-11-05,16.8,9.2,13
2005-11-05,20.8,8.8,14.8
2006-11-05,22.2,17,19.6
2007-11-05,26.6,10.2,18.4
2008-11-05,20.8,11.6,16.2
2009-11-05,20.2,11.8,16
2010-11-05,25.4,11.2,18.3
2011-11-05,18,10,14
2012-11-05,17.6,9.5,13.6
2013-11-05,21.4,15.7,18.6
2014-11-05,19.2,7.9,13.6
2015-11-05,23.8,14.2,19
2016-11-05,22.5,13.9,18.2
2017-11-05,22.1,12.7,17.4
2018-11-05,17.5,10.8,14.2
1950-11-06,18.4,14.6,16.5
1951-11-06,18.8,12.2,15.5
1952-11-06,25,10.8,17.9
1953-11-06,27,11.8,19.4
1954-11-06,23,18,20.5
1955-11-06,22.2,16.2,19.2
1956-11-06,22.4,8.4,15.4
1957-11-06,16.1,9.7,12.9
1958-11-06,22.4,12,17.2
1959-11-06,22.3,14.5,18.4
1960-11-06,18.8,13,15.9
1961-11-06,23.6,8.6,16.1
1962-11-06,15.3,10.7,13
1963-11-06,19,15,17
1964-11-06,13.6,8.6,11.1
1965-11-06,18.6,13.6,16.1
1966-11-06,17,10.6,13.8
1967-11-06,17.6,8.8,13.2
1968-11-06,22.6,14.6,18.6
1969-11-06,20.6,8.6,14.6
1970-11-06,26.6,12,19.3
1971-11-06,20,11,15.5
1972-11-06,19.6,11.6,15.6
1973-11-06,18.8,11.6,15.2
1974-11-06,21.4,7.6,14.5
1975-11-06,23,10.6,16.8
1976-11-06,21.6,11.2,16.4
1977-11-06,19.4,12.4,15.9
1978-11-06,20.6,14.8,17.7
1979-11-06,27.4,12.6,20
1980-11-06,21,10.8,15.9
1981-11-06,25,13.2,19.1
1982-11-06,18.2,14.4,16.3
1983-11-06,20.2,13.8,17
1985-11-06,24.4,16.6,20.5
1986-11-06,23.2,6.8,15
1987-11-06,18.6,15.6,17.1
1988-11-06,21,17,19
1989-11-06,19.4,10.4,14.9
1990-11-06,22.4,12.2,17.3
1991-11-06,20.2,7.6,13.9
1992-11-06,24,11.3,17.6
1993-11-06,16.4,10.6,13.5
1994-11-06,20.4,10.6,15.5
1995-11-06,26.2,14,20.1
1996-11-06,24.2,10.8,17.5
1997-11-06,19,12.6,15.8
1998-11-06,21,14.4,17.7
1999-11-06,23.8,11.8,17.8
2000-11-06,19.4,10.8,15.1
2001-11-06,23.4,15.2,19.3
2002-11-06,26.6,13,19.8
2003-11-06,24.2,12.8,18.5
2004-11-06,22.8,13.8,18.3
2005-11-06,21.6,8.6,15.1
2006-11-06,19,15.4,17.2
2007-11-06,27.2,8.2,17.7
2008-11-06,21,8,14.5
2009-11-06,23.4,11.2,17.3
2010-11-06,24.4,10.6,17.5
2011-11-06,19,8.9,14
2012-11-06,18,11.9,15
2013-11-06,23.5,13.4,18.4
2014-11-06,21,8.4,14.7
2015-11-06,25.6,14.5,20
2016-11-06,18.7,9.2,14
2017-11-06,21.1,10.3,15.7
2018-11-06,19.1,6.6,12.8
1950-11-07,22.2,15.2,18.7
1951-11-07,18.4,15,16.7
1952-11-07,22.8,9.7,16.2
1953-11-07,26.6,13.4,20
1954-11-07,21.7,17.3,19.5
1955-11-07,22,15.2,18.6
1956-11-07,22.4,9.4,15.9
1957-11-07,17,8.8,12.9
1958-11-07,25.1,10.9,18
1959-11-07,17.2,12,14.6
1960-11-07,16.8,13.8,15.3
1961-11-07,21.8,8.4,15.1
1962-11-07,16.4,8.4,12.4
1963-11-07,21.4,9.4,15.4
1964-11-07,19.4,10.6,15
1965-11-07,20.6,11,15.8
1966-11-07,16,10.6,13.3
1967-11-07,18,10.2,14.1
1968-11-07,20.6,15.6,18.1
1969-11-07,18.6,11.6,15.1
1970-11-07,23.8,13.4,18.6
1971-11-07,17.2,8.4,12.8
1972-11-07,21,12.2,16.6
1973-11-07,21,10.8,15.9
1974-11-07,22.6,6.6,14.6
1975-11-07,23,11.8,17.4
1976-11-07,17.4,9.6,13.5
1977-11-07,20.6,10.2,15.4
1978-11-07,19.8,15.6,17.7
1979-11-07,27,12,19.5
1980-11-07,21,15,18
1981-11-07,22,12,17
1982-11-07,18.4,14.8,16.6
1983-11-07,20,13,16.5
1985-11-07,24,14.2,19.1
1986-11-07,22.4,7.6,15
1987-11-07,19,14,16.5
1988-11-07,19.6,16.4,18
1989-11-07,21.4,11.8,16.6
1990-11-07,20.6,16.4,18.5
1991-11-07,21.2,8.4,14.8
1992-11-07,24.3,9.6,17
1993-11-07,17.6,9.6,13.6
1994-11-07,21.4,14,17.7
1995-11-07,22.2,15,18.6
1996-11-07,24.4,8.8,16.6
1997-11-07,20.6,13.8,17.2
1998-11-07,23.4,13.8,18.6
1999-11-07,24.6,13.5,19
2000-11-07,17.4,9,13.2
2001-11-07,23.2,15.4,19.3
2002-11-07,25.2,11.6,18.4
2003-11-07,21.5,11.7,16.6
2004-11-07,25.2,11,18.1
2005-11-07,22.6,8.2,15.4
2006-11-07,18.4,15.2,16.8
2007-11-07,25.2,8,16.6
2008-11-07,20,9.2,14.6
2009-11-07,22.4,14.2,18.3
2010-11-07,21.8,11.4,16.6
2011-11-07,19.4,6.5,13
2012-11-07,18.5,13.3,15.9
2013-11-07,22.8,12,17.4
2014-11-07,21.4,16,18.7
2015-11-07,25.8,13.9,19.8
2016-11-07,17.3,6.8,12
2017-11-07,23.9,7.1,15.5
2018-11-07,19.8,12.1,16
1950-11-08,27.4,14.2,20.8
1951-11-08,18.6,12,15.3
1952-11-08,24.5,8.5,16.5
1953-11-08,26.2,11.8,19
1954-11-08,20.4,16.8,18.6
1955-11-08,21.2,16.2,18.7
1956-11-08,19.4,8.8,14.1
1957-11-08,20.5,10.5,15.5
1958-11-08,28.2,12.8,20.5
1959-11-08,22.5,14.5,18.5
1960-11-08,19.4,12.8,16.1
1961-11-08,22.2,8,15.1
1962-11-08,18,10.4,14.2
1963-11-08,20,10.4,15.2
1964-11-08,19,8.4,13.7
1965-11-08,21.6,13.8,17.7
1966-11-08,26,11,18.5
1967-11-08,17.6,10.6,14.1
1968-11-08,20.6,12.6,16.6
1969-11-08,21,12,16.5
1970-11-08,21,9,15
1971-11-08,21,10.8,15.9
1972-11-08,22,11.8,16.9
1973-11-08,21.4,11.6,16.5
1974-11-08,26.4,9,17.7
1975-11-08,23.6,8,15.8
1976-11-08,17.2,11.6,14.4
1977-11-08,21.4,9.6,15.5
1978-11-08,17.6,14.4,16
1979-11-08,20,11.6,15.8
1980-11-08,18.4,14.2,16.3
1981-11-08,23,12.4,17.7
1982-11-08,18.6,14.4,16.5
1983-11-08,19.4,18,18.7
1985-11-08,27,14.4,20.7
1986-11-08,21.4,8.8,15.1
1987-11-08,18.4,13.4,15.9
1989-11-08,22,11.4,16.7
1990-11-08,21.4,17.4,19.4
1991-11-08,21.2,7,14.1
1992-11-08,21,10.2,15.6
1993-11-08,15.2,9,12.1
1994-11-08,21.4,15,18.2
1995-11-08,25.4,13,19.2
1996-11-08,24,8.8,16.4
1997-11-08,21.2,14,17.6
1998-11-08,23.8,13,18.4
1999-11-08,25.3,11,18.2
2000-11-08,17,5,11
2001-11-08,24.4,13.3,18.8
2002-11-08,22.2,5.2,13.7
2003-11-08,21.8,14.8,18.3
2004-11-08,25.8,13.2,19.5
2005-11-08,21.6,8.6,15.1
2006-11-08,23.6,14.2,18.9
2007-11-08,24.2,9,16.6
2008-11-08,22,9.4,15.7
2009-11-08,21,12,16.5
2010-11-08,18.2,9.4,13.8
2011-11-08,18,5.8,11.9
2012-11-08,17.3,13.4,15.4
2013-11-08,22.3,12.3,17.3
2014-11-08,20.2,12.6,16.4
2015-11-08,25.3,13.7,19.5
2016-11-08,18.5,6.4,12.4
2017-11-08,23.6,7.4,15.5
2018-11-08,19.3,10.9,15.1
1950-11-09,22,15,18.5
1951-11-09,17.1,12.5,14.8
1952-11-09,22.8,8.4,15.6
1953-11-09,21.4,12,16.7
1954-11-09,19.2,12.8,16
1955-11-09,21.6,12.4,17
1956-11-09,19.4,15.2,17.3
1957-11-09,16.4,7.6,12
1958-11-09,28.2,12.2,20.2
1959-11-09,19.2,9,14.1
1960-11-09,19,11,15
1961-11-09,19.9,10.3,15.1
1962-11-09,19,8.8,13.9
1963-11-09,21.4,12.4,16.9
1964-11-09,20,8.4,14.2
1965-11-09,20,11.2,15.6
1966-11-09,19.6,9.8,14.7
1967-11-09,12.8,9.4,11.1
1968-11-09,21.6,10.6,16.1
1969-11-09,20,9,14.5
1970-11-09,26.6,14.6,20.6
1971-11-09,18.2,9,13.6
1972-11-09,21,11.2,16.1
1973-11-09,21,10.6,15.8
1974-11-09,25,9.6,17.3
1975-11-09,21,6.6,13.8
1976-11-09,18,11,14.5
1977-11-09,24,12.6,18.3
1978-11-09,18.6,13.6,16.1
1979-11-09,19,14.4,16.7
1980-11-09,19.6,12,15.8
1981-11-09,23,12.6,17.8
1982-11-09,19.4,11,15.2
1983-11-09,18.4,14.8,16.6
1985-11-09,25.8,15.2,20.5
1986-11-09,19.8,10.6,15.2
1987-11-09,19.6,12.6,16.1
1988-11-09,22.4,15.4,18.9
1989-11-09,21.4,11.8,16.6
1990-11-09,20.4,12.8,16.6
1991-11-09,21.2,6,13.6
1992-11-09,20.3,10.8,15.6
1993-11-09,18.6,9.4,14
1994-11-09,21.2,15,18.1
1995-11-09,20.4,14,17.2
1996-11-09,23.2,9.8,16.5
1997-11-09,20.4,13.4,16.9
1998-11-09,23.8,11.8,17.8
1999-11-09,21.6,8.2,14.9
2000-11-09,18.3,6.2,12.2
2001-11-09,16.2,7.4,11.8
2002-11-09,24.8,8,16.4
2003-11-09,20.2,11.2,15.7
2004-11-09,25,13.5,19.2
2005-11-09,17.8,9.8,13.8
2006-11-09,24,15,19.5
2007-11-09,25.2,9,17.1
2008-11-09,22.4,8.2,15.3
2009-11-09,24.8,12.6,18.7
2010-11-09,20.2,10,15.1
2011-11-09,18.1,13.5,15.8
2012-11-09,20.6,11.7,16.2
2013-11-09,20,9.8,14.9
2014-11-09,18.4,9.2,13.8
2015-11-09,24.3,11.5,17.9
2016-11-09,20.3,6.2,13.2
2017-11-09,20.1,9.1,14.6
2018-11-09,19.1,7.1,13.1
1950-11-10,20.6,17,18.8
1951-11-10,17.7,9.5,13.6
1952-11-10,23.4,9.6,16.5
1953-11-10,23.4,9.2,16.3
1954-11-10,21.6,10.4,16
1955-11-10,21.6,9.8,15.7
1956-11-10,20.6,10.2,15.4
1957-11-10,17.6,7.8,12.7
1958-11-10,20.5,9.5,15
1959-11-10,19,9,14
1960-11-10,19.4,11.6,15.5
1961-11-10,18.9,9.9,14.4
1962-11-10,16.6,9.8,13.2
1963-11-10,22,11,16.5
1964-11-10,18.4,10.4,14.4
1965-11-10,19,9,14
1966-11-10,21.6,8,14.8
1967-11-10,20.6,9.4,15
1968-11-10,20.8,10.2,15.5
1969-11-10,19.6,9.4,14.5
1970-11-10,26,11.4,18.7
1971-11-10,15.8,6.4,11.1
1972-11-10,22.6,11,16.8
1973-11-10,22.6,11.4,17
1974-11-10,25.2,9.2,17.2
1975-11-10,18,6.8,12.4
1976-11-10,14.4,9.4,11.9
1977-11-10,24,12,18
1978-11-10,19,10.6,14.8
1979-11-10,19.6,9.6,14.6
1980-11-10,19,10,14.5
1981-11-10,23.2,15.2,19.2
1982-11-10,20.2,11,15.6
1983-11-10,20.8,12,16.4
1985-11-10,25.6,12.8,19.2
1986-11-10,21.2,10,15.6
1987-11-10,21,11.4,16.2
1988-11-10,21,16.8,18.9
1989-11-10,23,10.2,16.6
1990-11-10,21.4,10.6,16
1991-11-10,20.6,5.8,13.2
1992-11-10,22,9.6,15.8
1993-11-10,21,9.2,15.1
1994-11-10,21,11.8,16.4
1995-11-10,23.8,14.2,19
1996-11-10,21,10.4,15.7
1997-11-10,19.6,12,15.8
1998-11-10,26.2,13.2,19.7
1999-11-10,20.8,9.4,15.1
2000-11-10,19.2,6.2,12.7
2001-11-10,13,5,9
2002-11-10,24.6,11.6,18.1
2003-11-10,20.4,12.2,16.3
2004-11-10,22.6,11.4,17
2005-11-10,20.8,8,14.4
2006-11-10,23,12.8,17.9
2007-11-10,24,9,16.5
2008-11-10,21.6,8,14.8
2009-11-10,24,12,18
2010-11-10,20.6,9.2,14.9
2011-11-10,21.7,12.1,16.9
2012-11-10,18.4,9.1,13.8
2013-11-10,21.7,10.8,16.2
2014-11-10,18.3,7.4,12.8
2015-11-10,25.1,11.8,18.4
2016-11-10,18.7,10.6,14.6
2017-11-10,22.4,6.8,14.6
2018-11-10,20.3,10.3,15.3
1950-11-11,20.4,16,18.2
1951-11-11,17,9.4,13.2
1952-11-11,23.6,8.2,15.9
1953-11-11,23.7,9.5,16.6
1954-11-11,24.2,13.6,18.9
1955-11-11,21.6,9,15.3
1956-11-11,19.4,9.4,14.4
1957-11-11,18,5.4,11.7
1958-11-11,18.7,8.7,13.7
1959-11-11,18.2,9.2,13.7
1960-11-11,18.4,12.6,15.5
1961-11-11,17.4,10.2,13.8
1962-11-11,18.9,9.9,14.4
1963-11-11,21.4,17.4,19.4
1964-11-11,18.4,10,14.2
1965-11-11,19,12.8,15.9
1966-11-11,24,9.6,16.8
1967-11-11,23.6,11.6,17.6
1968-11-11,19.2,8.4,13.8
1969-11-11,21.8,16,18.9
1970-11-11,24.6,11.4,18
1971-11-11,15.4,6,10.7
1972-11-11,21.4,11.4,16.4
1973-11-11,22.6,11,16.8
1974-11-11,24.6,8.8,16.7
1975-11-11,21,12.4,16.7
1976-11-11,16.4,10,13.2
1977-11-11,23.6,11,17.3
1978-11-11,17.8,7.6,12.7
1979-11-11,18.8,9,13.9
1980-11-11,21.4,17.4,19.4
1981-11-11,25.6,13.8,19.7
1982-11-11,20,10,15
1983-11-11,20.4,15.8,18.1
1985-11-11,23.4,15,19.2
1986-11-11,17.4,12,14.7
1987-11-11,21.4,10,15.7
1988-11-11,19.2,14.8,17
1989-11-11,22.2,12,17.1
1990-11-11,22,9.6,15.8
1991-11-11,21.2,7.6,14.4
1992-11-11,21.4,9.8,15.6
1993-11-11,23.8,9.8,16.8
1994-11-11,22.8,15,18.9
1995-11-11,17.6,13.8,15.7
1996-11-11,18.4,13.2,15.8
1997-11-11,19.7,11.6,15.6
1998-11-11,26.4,17,21.7
1999-11-11,21,9.2,15.1
2000-11-11,22.2,10.8,16.5
2001-11-11,14.8,3,8.9
2002-11-11,22,7.8,14.9
2003-11-11,20.2,10.6,15.4
2004-11-11,19.4,8.2,13.8
2005-11-11,19.8,6.4,13.1
2006-11-11,22.6,10.4,16.5
2007-11-11,22.6,10.4,16.5
2008-11-11,19,10.6,14.8
2009-11-11,24.2,10.2,17.2
2010-11-11,21.6,6.6,14.1
2011-11-11,22.6,11.6,17.1
2012-11-11,15.6,10.4,13
2013-11-11,26.4,9.5,18
2014-11-11,20.5,15.9,18.2
2015-11-11,23.3,10.3,16.8
2016-11-11,19.9,6.1,13
2017-11-11,24.8,7,15.9
2018-11-11,22.1,14.7,18.4
1950-11-12,19.8,10.6,15.2
1951-11-12,19.8,9.6,14.7
1952-11-12,22.8,8,15.4
1953-11-12,22.7,9.3,16
1954-11-12,25.4,12.2,18.8
1955-11-12,18.7,8.5,13.6
1956-11-12,19.6,9.4,14.5
1957-11-12,20.8,8.8,14.8
1958-11-12,19.1,8.3,13.7
1959-11-12,19.4,13.6,16.5
1960-11-12,17.6,10.8,14.2
1961-11-12,16.4,8.6,12.5
1962-11-12,21,11.8,16.4
1963-11-12,22,18.4,20.2
1964-11-12,23,12.8,17.9
1965-11-12,19.6,13.4,16.5
1966-11-12,22.6,8,15.3
1967-11-12,21.6,13.4,17.5
1968-11-12,18.8,8.8,13.8
1969-11-12,21,16.4,18.7
1970-11-12,21.6,14.6,18.1
1971-11-12,16.8,4.6,10.7
1972-11-12,22.4,11.4,16.9
1973-11-12,20.4,10.8,15.6
1974-11-12,20.8,11.8,16.3
1975-11-12,22,16,19
1976-11-12,19.6,10,14.8
1977-11-12,28,11.8,19.9
1978-11-12,20.4,9.4,14.9
1979-11-12,20.2,6,13.1
1980-11-12,20,12.6,16.3
1981-11-12,27.4,13,20.2
1982-11-12,20.6,10.4,15.5
1983-11-12,20.4,16,18.2
1985-11-12,20.2,11.2,15.7
1986-11-12,19.4,12,15.7
1987-11-12,20.8,9.2,15
1988-11-12,19.8,14.2,17
1989-11-12,24.6,16.4,20.5
1990-11-12,21.8,10.8,16.3
