fecha,maxima,minima,tmedia
1988-11-02,13,9.4,11.2
1989-11-02,16.8,4,10.4
1990-11-02,9,1.6,5.3
1991-11-02,18.4,3.4,10.9
1992-11-02,10.8,-2.4,4.2
1993-11-02,12.2,6.6,9.4
1994-11-02,15.6,6.8,11.2
1995-11-02,17.6,8.4,13
1996-11-02,21,1.2,11.1
1997-11-02,9.2,6.6,7.9
1998-11-02,15.8,10.8,13.3
1999-11-02,12.4,3.2,7.8
2000-11-02,11.8,6,8.9
2001-11-02,13.8,0.8,7.3
2002-11-02,18,6.6,12.3
2003-11-02,11.8,0.4,6.1
2004-11-02,16.4,0.2,8.3
2005-11-02,16.6,8.4,12.5
2006-11-02,18.6,6.4,12.5
2007-11-02,17.2,-0.4,8.4
2008-11-02,5,1.4,3.2
2009-11-02,11.1,5.6,8.4
2010-11-02,13.2,4.5,8.8
2011-11-02,12.6,10.4,11.5
2012-11-02,15.1,5.7,10.4
2013-11-02,19.5,4.1,11.8
2014-11-02,15.5,6.9,11.2
2015-11-02,11.6,7.2,9.4
2016-11-02,20.3,6.3,13.3
2017-11-02,14.7,10,12.4
2018-11-02,15.1,5.9,10.5
1956-11-03,8.9,-0.2,4.4
1957-11-03,11.9,1.4,6.6
1958-11-03,18,-0.2,8.9
1959-11-03,11.7,0.5,6.1
1961-11-03,14.2,6.3,10.2
1962-11-03,7.2,5,6.1
1963-11-03,10.2,6.4,8.3
1964-11-03,12.6,2.3,7.4
1965-11-03,7.8,3.6,5.7
1966-11-03,3,-3.2,-0.1
1967-11-03,10,2,6
1968-11-03,6.5,0.2,3.4
1969-11-03,16.2,1.4,8.8
1970-11-03,20.3,5.3,12.8
1971-11-03,14.4,6.5,10.4
1972-11-03,8.6,5.9,7.2
1973-11-03,10,7.4,8.7
1974-11-03,11.9,0.7,6.3
1975-11-03,10.2,5.4,7.8
1976-11-03,8.7,4.7,6.7
1977-11-03,16.5,3.4,10
1978-11-03,14.5,1.8,8.2
1979-11-03,13.5,2.7,8.1
1980-11-03,11,6,8.5
1981-11-03,20.7,2.6,11.6
1983-11-03,10,6.8,8.4
1984-11-03,9.6,-5,2.3
1985-11-03,12,6.8,9.4
1986-11-03,12.6,-2.6,5
1987-11-03,13,9.8,11.4
1988-11-03,16.8,8.6,12.7
1989-11-03,9.4,2.2,5.8
1990-11-03,8.8,-1.4,3.7
1991-11-03,17.8,12.4,15.1
1992-11-03,13,5.2,9.1
1993-11-03,8.6,5.2,6.9
1994-11-03,11,5,8
1995-11-03,17,8,12.5
1996-11-03,21.2,2,11.6
1997-11-03,14.6,8.8,11.7
1998-11-03,14.8,7.8,11.3
1999-11-03,11.2,2.4,6.8
2000-11-03,8,2.2,5.1
2001-11-03,13,4.4,8.7
2002-11-03,18,8,13
2003-11-03,13.6,2.4,8
2004-11-03,13.8,5.4,9.6
2005-11-03,12.2,6.2,9.2
2006-11-03,13.4,9.2,11.3
2007-11-03,19.4,1,10.2
2008-11-03,9.4,-1,4.2
2009-11-03,16.2,4.2,10.2
2010-11-03,17.8,2.6,10.2
2011-11-03,13.6,4.2,8.9
2012-11-03,14.3,7.5,10.9
2013-11-03,16.1,6.1,11.1
2014-11-03,14.8,4.6,9.7
2015-11-03,12.5,5.7,9.1
2016-11-03,19.4,4.6,12
2017-11-03,16.2,8.4,12.3
2018-11-03,14.1,1.9,8
1956-11-04,7.3,1.7,4.5
1957-11-04,10.4,7.4,8.9
1958-11-04,16.6,2.9,9.8
1959-11-04,7.6,2.2,4.9
1961-11-04,10,1.5,5.8
1962-11-04,12.3,4.6,8.4
1963-11-04,11.1,6.2,8.6
1964-11-04,8.7,5.1,6.9
1965-11-04,4.4,2.1,3.2
1966-11-04,5.5,-1.8,1.8
1967-11-04,11.6,2,6.8
1968-11-04,11.1,0.1,5.6
1969-11-04,16.1,1.4,8.8
1970-11-04,20.2,5,12.6
1971-11-04,13,3.4,8.2
1972-11-04,10.8,6.9,8.8
1973-11-04,9.8,7.4,8.6
1974-11-04,9.8,0.5,5.2
1975-11-04,10.6,3.4,7
1976-11-04,10.3,6.5,8.4
1977-11-04,13.2,6.6,9.9
1978-11-04,12.5,2,7.2
1979-11-04,15.1,4.8,10
1980-11-04,6,-3.3,1.4
1981-11-04,19.3,5.2,12.2
1983-11-04,10.3,7.8,9
1984-11-04,5.6,3.6,4.6
1985-11-04,16.6,9,12.8
1986-11-04,11.8,-5,3.4
1987-11-04,12,8.4,10.2
1988-11-04,14.4,9,11.7
1989-11-04,11.4,-2.6,4.4
1990-11-04,8.4,-5.2,1.6
1991-11-04,13.2,2.8,8
1992-11-04,14.2,4.6,9.4
1993-11-04,8.2,1.8,5
1994-11-04,8.4,3.4,5.9
1995-11-04,16.2,1.4,8.8
1996-11-04,18,0.2,9.1
1997-11-04,12.2,7.4,9.8
1998-11-04,9.7,0.4,5
1999-11-04,16,-1.2,7.4
2000-11-04,9.4,1.6,5.5
2001-11-04,12,3.6,7.8
2002-11-04,13.8,4.4,9.1
2003-11-04,12.6,1.6,7.1
2004-11-04,9.8,6,7.9
2005-11-04,10.4,3.6,7
2006-11-04,12.2,9.2,10.7
2007-11-04,17.7,0.8,9.2
2008-11-04,8,0.6,4.3
2009-11-04,11.4,6,8.7
2010-11-04,20.6,4.6,12.6
2011-11-04,9.2,4.5,6.8
2012-11-04,11.5,2.1,6.8
2013-11-04,12,6.9,9.4
2014-11-04,6.6,2.4,4.5
2015-11-04,13.4,5.7,9.6
2016-11-04,12.3,10.2,11.2
2017-11-04,12.8,7.4,10.1
2018-11-04,16.7,0,8.4
1956-11-05,10.6,-0.6,5
1957-11-05,10.7,3.3,7
1958-11-05,14.4,5.3,9.8
1959-11-05,11.8,4.6,8.2
1961-11-05,9,-3.6,2.7
1962-11-05,6.4,2.4,4.4
1963-11-05,8.4,3.6,6
1964-11-05,6.3,3.1,4.7
1965-11-05,6,0.8,3.4
1966-11-05,10.2,2,6.1
1967-11-05,4.5,0.3,2.4
1968-11-05,14.4,6.5,10.4
1969-11-05,14.3,0.6,7.4
1970-11-05,19.1,8.7,13.9
1971-11-05,15.7,1.9,8.8
1972-11-05,13.5,6.5,10
1973-11-05,11.5,7.6,9.6
1974-11-05,4.9,-1.7,1.6
1975-11-05,11.6,-0.6,5.5
1976-11-05,15.2,1.3,8.2
1977-11-05,12.7,2.7,7.7
1978-11-05,13.6,6.3,10
1979-11-05,14.4,5.6,10
1980-11-05,1.1,-4.4,-1.6
1981-11-05,19.5,3.9,11.7
1983-11-05,11.2,7.5,9.4
1984-11-05,8.6,1.7,5.2
1985-11-05,19.6,11.4,15.5
1986-11-05,14,-5,4.5
1987-11-05,11,8.4,9.7
1988-11-05,13.6,9.4,11.5
1989-11-05,9,3.6,6.3
1990-11-05,9.6,-4,2.8
1991-11-05,9.4,1.8,5.6
1992-11-05,17,3.6,10.3
1993-11-05,9.2,0,4.6
1994-11-05,7.8,1,4.4
1995-11-05,18,-1.6,8.2
1996-11-05,10.8,0.4,5.6
1998-11-05,9,-2.6,3.2
1999-11-05,16.6,0.2,8.4
2000-11-05,14.2,4.2,9.2
2001-11-05,12.2,2.6,7.4
2002-11-05,14.4,3,8.7
2003-11-05,9.7,6.6,8.2
2004-11-05,15.6,6.4,11
2005-11-05,10,-0.6,4.7
2006-11-05,10.4,8.6,9.5
2007-11-05,16.2,0.8,8.5
2008-11-05,8.6,1.2,4.9
2009-11-05,9.2,4.4,6.8
2010-11-05,20,4.8,12.4
2011-11-05,8.6,3.6,6.1
2012-11-05,9.1,1.3,5.2
2013-11-05,15.5,10.4,13
2014-11-05,8.4,1.3,4.8
2015-11-05,16.5,6.7,11.6
2016-11-05,11.5,3,7.2
2017-11-05,9.6,2.6,6.1
2018-11-05,9.2,3.2,6.2
1956-11-06,11,-3.2,3.9
1957-11-06,5.2,2.6,3.9
1958-11-06,12.3,3.2,7.8
1959-11-06,13.8,0.2,7
1961-11-06,10.6,-2.5,4
1962-11-06,5,-0.4,2.3
1963-11-06,7.4,3.8,5.6
1964-11-06,5.4,-0.4,2.5
1965-11-06,8.7,4.7,6.7
1966-11-06,5.3,2,3.6
1967-11-06,6.7,0,3.4
1968-11-06,11.6,7.4,9.5
1969-11-06,15.8,1.1,8.4
1970-11-06,17.7,5.2,11.4
1971-11-06,8.9,1.7,5.3
1972-11-06,9.4,7.1,8.2
1973-11-06,7.6,0.9,4.2
1974-11-06,6.2,-0.4,2.9
1975-11-06,8.5,-0.4,4
1976-11-06,9.4,3.4,6.4
1977-11-06,7.9,4.8,6.4
1978-11-06,12.6,7.2,9.9
1979-11-06,15.3,4.7,10
1980-11-06,9.2,-4.7,2.2
1981-11-06,17.5,3.6,10.6
1983-11-06,14.2,5.8,10
1984-11-06,8.6,3.5,6
1985-11-06,18.2,12.8,15.5
1986-11-06,15.4,-2.8,6.3
1987-11-06,11,7.4,9.2
1988-11-06,12.6,8.8,10.7
1989-11-06,10,2.5,6.2
1990-11-06,10,1,5.5
1991-11-06,8,-4.4,1.8
1992-11-06,16.4,4.4,10.4
1993-11-06,8.4,0.2,4.3
1994-11-06,10,0.4,5.2
1995-11-06,16.6,3.2,9.9
1996-11-06,15.8,-2,6.9
1997-11-06,8,0.6,4.3
1998-11-06,10.2,-0.8,4.7
1999-11-06,13.2,6,9.6
2000-11-06,13,2,7.5
2001-11-06,12,2.9,7.4
2002-11-06,17.2,5.8,11.5
2003-11-06,17,5.5,11.2
2004-11-06,17.6,5.4,11.5
2005-11-06,14.4,-1.2,6.6
2006-11-06,13.2,7.6,10.4
2007-11-06,18,0,9
2008-11-06,10.8,-0.8,5
2009-11-06,12.2,5,8.6
2010-11-06,18,4.4,11.2
2011-11-06,9,2.4,5.7
2012-11-06,9.5,0.2,4.8
2013-11-06,21.8,8.8,15.3
2014-11-06,10,1.9,6
2015-11-06,20.4,9.1,14.8
2016-11-06,7.7,0.2,4
2017-11-06,8.8,0.7,4.8
2018-11-06,8.6,3.5,6
1956-11-07,11.1,4.9,8
1957-11-07,4.8,0.4,2.6
1958-11-07,15,1.8,8.4
1959-11-07,12.6,2.2,7.4
1961-11-07,15.5,-0.8,7.4
1962-11-07,7.2,2.1,4.6
1963-11-07,8.8,4.2,6.5
1964-11-07,11,-0.8,5.1
1965-11-07,8.1,4.3,6.2
1966-11-07,6.4,5,5.7
1967-11-07,3.8,0.5,2.2
1968-11-07,11.3,6,8.6
1969-11-07,11.4,7.2,9.3
1970-11-07,13.4,3.7,8.6
1971-11-07,5.5,0,2.8
1972-11-07,10.3,5.9,8.1
1973-11-07,7,0.1,3.6
1974-11-07,10.6,-2.9,3.8
1975-11-07,7.2,-0.2,3.5
1976-11-07,7.3,1.7,4.5
1977-11-07,11,4.5,7.8
1978-11-07,9.5,7.8,8.6
1979-11-07,20.6,3.7,12.2
1980-11-07,11.6,6,8.8
1981-11-07,17.1,2,9.6
1983-11-07,14.3,1.7,8
1984-11-07,7.6,5.8,6.7
1985-11-07,19.4,10.2,14.8
1986-11-07,18.6,-2.2,8.2
1987-11-07,10.2,8,9.1
1988-11-07,12,8.6,10.3
1989-11-07,13.6,5.2,9.4
1990-11-07,10.4,7.2,8.8
1991-11-07,11,-5,3
1992-11-07,18,2.4,10.2
1993-11-07,10,-0.6,4.7
1994-11-07,11.8,6.4,9.1
1995-11-07,17,6.4,11.7
1996-11-07,15.2,-0.8,7.2
1997-11-07,11,3.2,7.1
1998-11-07,12.6,5,8.8
1999-11-07,11.6,3.3,7.4
2000-11-07,5.4,1,3.2
2001-11-07,14.4,-0.6,6.9
2002-11-07,10.2,2.4,6.3
2003-11-07,19.8,6.4,13.1
2004-11-07,8.6,3,5.8
2005-11-07,16,-0.4,7.8
2006-11-07,11,8.8,9.9
2007-11-07,18.6,0,9.3
2008-11-07,13.6,1.6,7.6
2009-11-07,11.1,3.6,7.4
2010-11-07,9.8,3.8,6.8
2011-11-07,10.2,4.5,7.4
2012-11-07,7.6,-0.5,3.6
2013-11-07,15.4,7.9,11.6
2014-11-07,11.8,4.9,8.4
2015-11-07,21.2,7.3,14.2
2016-11-07,5.2,0,2.6
2017-11-07,13.8,-1,6.4
2018-11-07,9.8,4,6.9
1956-11-08,8.9,4.3,6.6
1957-11-08,2.2,-0.3,1
1958-11-08,16.4,6.8,11.6
1959-11-08,9.6,1.5,5.6
1961-11-08,14.2,4.2,9.2
1962-11-08,6.6,2,4.3
1963-11-08,5.6,2.1,3.8
1964-11-08,10.3,-0.2,5
1965-11-08,11.8,5.5,8.6
1966-11-08,7.3,5,6.2
1967-11-08,6,0.2,3.1
1968-11-08,9.4,5.4,7.4
1969-11-08,9.4,1,5.2
1970-11-08,12.3,3.3,7.8
1971-11-08,7.8,3.2,5.5
1972-11-08,10,5.4,7.7
1973-11-08,11.1,-0.6,5.2
1974-11-08,13.6,0.7,7.2
1975-11-08,5.2,-1.8,1.7
1976-11-08,8.8,3.5,6.2
1977-11-08,14,1.6,7.8
1978-11-08,9.8,7.7,8.8
1979-11-08,18.7,3.7,11.2
1980-11-08,8.9,6.2,7.6
1981-11-08,15.5,3.2,9.4
1983-11-08,13.2,9.2,11.2
1984-11-08,8,3.8,5.9
1985-11-08,20.6,11.2,15.9
1986-11-08,11,-2.4,4.3
1987-11-08,9.2,6.8,8
1988-11-08,13,9.2,11.1
1989-11-08,13.8,3.2,8.5
1990-11-08,14.6,9,11.8
1991-11-08,14,-3.4,5.3
1992-11-08,17.4,2.6,10
1993-11-08,9.2,0,4.6
1994-11-08,12.4,7.4,9.9
1995-11-08,19.6,1.6,10.6
1996-11-08,18.4,0.6,9.5
1997-11-08,12.4,5.6,9
1998-11-08,15,7.6,11.3
1999-11-08,12.6,-0.2,6.2
2000-11-08,6.6,0.2,3.4
2001-11-08,15.2,0,7.6
2002-11-08,15.6,-0.4,7.6
2003-11-08,14.8,7.2,11
2004-11-08,10.2,0.2,5.2
2005-11-08,15.2,3.6,9.4
2006-11-08,12.8,9.6,11.2
2007-11-08,18.6,0,9.3
2008-11-08,9.9,2.8,6.4
2009-11-08,10,3.8,6.9
2010-11-08,10.8,2.8,6.8
2011-11-08,14.6,2.8,8.7
2012-11-08,9.7,7.3,8.5
2013-11-08,15.1,4.6,9.8
2014-11-08,12.4,3.9,8.2
2015-11-08,19.1,10.3,14.7
2016-11-08,8.6,-0.6,4
2017-11-08,8.6,0.8,4.7
2018-11-08,10.3,3.3,6.8
1956-11-09,11.7,6.5,9.1
1957-11-09,3.1,-0.1,1.5
1958-11-09,6.7,4.2,5.4
1959-11-09,12.4,0,6.2
1961-11-09,10,4,7
1962-11-09,5.2,2.6,3.9
1963-11-09,12.7,5,8.8
1964-11-09,9.5,1,5.2
1965-11-09,8.9,3.1,6
1966-11-09,8.2,5.4,6.8
1967-11-09,8.4,1,4.7
1968-11-09,11.7,4,7.8
1969-11-09,13.6,2.5,8
1970-11-09,14.4,4.4,9.4
1971-11-09,5.1,-1.9,1.6
1972-11-09,10.6,5.3,8
1973-11-09,16,0.2,8.1
1974-11-09,16.6,-0.2,8.2
1975-11-09,8,-2.7,2.6
1976-11-09,12.7,3.5,8.1
1977-11-09,12.6,7.5,10
1978-11-09,8.1,5.6,6.8
1979-11-09,11.2,2.1,6.6
1980-11-09,8.3,4.2,6.2
1981-11-09,13.5,3.9,8.7
1983-11-09,10.1,7.2,8.6
1984-11-09,9,-1,4
1985-11-09,22.4,10.2,16.3
1986-11-09,13,-0.4,6.3
1987-11-09,11.2,6.6,8.9
1988-11-09,14,7.6,10.8
1989-11-09,15,1.2,8.1
1990-11-09,12.6,5,8.8
1991-11-09,10.8,-4.3,3.2
1992-11-09,14.4,2.6,8.5
1993-11-09,11.4,-1,5.2
1994-11-09,13.8,4.8,9.3
1995-11-09,18.6,8.6,13.6
1996-11-09,15.6,4,9.8
1997-11-09,11,4.2,7.6
1998-11-09,17.2,3.6,10.4
1999-11-09,9.2,0,4.6
2000-11-09,9.6,-2.6,3.5
2001-11-09,6.4,-2.5,2
2002-11-09,16,7.2,11.6
2003-11-09,12.2,5.8,9
2004-11-09,11.4,0.8,6.1
2005-11-09,8.6,1.6,5.1
2006-11-09,15.4,7.4,11.4
2007-11-09,10,2.2,6.1
2008-11-09,12.6,2.7,7.6
2009-11-09,10,3,6.5
2010-11-09,8.8,3.8,6.3
2011-11-09,11,6.6,8.8
2012-11-09,12.6,7.2,9.9
2013-11-09,10.8,1.5,6.2
2014-11-09,7,2.8,4.9
2015-11-09,19.8,5.7,12.8
2016-11-09,11.8,4.7,8.2
2017-11-09,6.5,-0.7,2.9
2018-11-09,10.3,2.2,6.2
1956-11-10,12.6,4,8.3
1957-11-10,5,-0.8,2.1
1958-11-10,5.8,1,3.4
1959-11-10,12.7,3.4,8
1961-11-10,9,2.3,5.6
1962-11-10,5.6,3.1,4.4
1963-11-10,12.4,9.4,10.9
1964-11-10,13,-0.3,6.4
1965-11-10,11.1,-0.1,5.5
1966-11-10,5.4,2.6,4
1967-11-10,13.5,6,9.8
1968-11-10,9.3,2.2,5.8
1969-11-10,11.1,2,6.6
1970-11-10,10.3,2.7,6.5
1971-11-10,-0.5,-3,-1.8
1972-11-10,12.6,4.5,8.6
1973-11-10,13.8,3.6,8.7
1974-11-10,10.8,1.7,6.2
1975-11-10,8.4,-5,1.7
1976-11-10,5.4,1.3,3.4
1977-11-10,16.8,6,11.4
1978-11-10,8,5.6,6.8
1979-11-10,5.2,-0.3,2.4
1980-11-10,9.5,1.2,5.4
1981-11-10,16.5,0.1,8.3
1983-11-10,12.3,3.9,8.1
1984-11-10,6.5,-3.5,1.5
1985-11-10,17.8,9,13.4
1986-11-10,12.6,1,6.8
1987-11-10,12,5.4,8.7
1988-11-10,14.4,5.6,10
1989-11-10,14,0.5,7.2
1990-11-10,12.2,1.2,6.7
1991-11-10,8.4,-3.6,2.4
1992-11-10,12.4,2.8,7.6
1993-11-10,12.8,-1.2,5.8
1994-11-10,14.2,4.8,9.5
1995-11-10,10.6,7.6,9.1
1996-11-10,14.4,-1.4,6.5
1997-11-10,9.2,3.4,6.3
1998-11-10,17.4,7.2,12.3
1999-11-10,9.8,-2,3.9
2000-11-10,8.4,-3.8,2.3
2001-11-10,3,-4.9,-1
2002-11-10,19.8,4,11.9
2003-11-10,13,6.6,9.8
2004-11-10,9,1.2,5.1
2005-11-10,7.6,1.5,4.6
2006-11-10,16.4,5.4,10.9
2007-11-10,18.4,-1.6,8.4
2008-11-10,14.8,1.8,8.3
2009-11-10,12.4,4,8.2
2010-11-10,8.4,2.2,5.3
2011-11-10,15,8,11.5
2012-11-10,9.9,2.7,6.3
2013-11-10,12.4,6,9.2
2014-11-10,10.8,-0.7,5
2015-11-10,22.7,4.5,13.6
2016-11-10,9.7,1.9,5.8
2017-11-10,12.1,2.3,7.2
2018-11-10,15.4,7.9,11.6
1956-11-11,9.9,3.6,6.8
1957-11-11,8.7,-2.8,3
1958-11-11,5,1.5,3.2
1959-11-11,7.9,1.9,4.9
1961-11-11,6.7,0,3.4
1962-11-11,7.9,3.3,5.6
1963-11-11,12.6,9.8,11.2
1964-11-11,10.6,6,8.3
1965-11-11,7.7,4,5.8
1966-11-11,5.6,-2.2,1.7
1967-11-11,13.8,6,9.9
1968-11-11,11.5,2.4,7
1969-11-11,13,5.8,9.4
1970-11-11,15.3,0.5,7.9
1971-11-11,0.2,-2.7,-1.2
1972-11-11,7.9,3.4,5.6
1973-11-11,9,0.8,4.9
1974-11-11,14.7,-0.3,7.2
1975-11-11,10.5,5.6,8
1976-11-11,8.4,0.6,4.5
1977-11-11,16.6,3.2,9.9
1978-11-11,9,5.4,7.2
1979-11-11,6.4,-2.2,2.1
1980-11-11,11.4,5.3,8.4
1981-11-11,17.7,0.7,9.2
1983-11-11,14.6,5.2,9.9
1984-11-11,13,3.2,8.1
1985-11-11,14.8,7.6,11.2
1986-11-11,8.4,5.4,6.9
1987-11-11,14,2.6,8.3
1988-11-11,12,10.4,11.2
1989-11-11,14.6,7.6,11.1
1990-11-11,14.2,-0.6,6.8
1991-11-11,13.8,-4.8,4.5
1992-11-11,15.4,4.6,10
1993-11-11,12.4,4,8.2
1994-11-11,15,5.2,10.1
1995-11-11,11.8,4.8,8.3
1996-11-11,8.8,3.6,6.2
1997-11-11,6.8,1.6,4.2
1998-11-11,15.8,9,12.4
1999-11-11,5.8,-1.6,2.1
2000-11-11,10.2,4.4,7.3
2001-11-11,3.2,-6.8,-1.8
2002-11-11,14,4.8,9.4
2003-11-11,14.8,5,9.9
2004-11-11,5.6,1,3.3
2005-11-11,13.6,-0.8,6.4
2006-11-11,18,2.8,10.4
2007-11-11,17.8,-2.2,7.8
2008-11-11,12.6,4.8,8.7
2009-11-11,14.4,5.3,9.8
2010-11-11,12,0.2,6.1
2011-11-11,15.2,9.6,12.4
2012-11-11,3.7,0.3,2
2013-11-11,13.5,3.4,8.4
2014-11-11,10.6,4.2,7.4
2015-11-11,22.5,3.1,12.8
2016-11-11,12.1,-0.3,5.9
2017-11-11,13.4,2,7.7
2018-11-11,11.6,6.5,9
1956-11-12,9.9,4,7
1957-11-12,12.7,2,7.4
1958-11-12,7,-2,2.5
1959-11-12,9.2,4.5,6.8
1961-11-12,4,0,2
1962-11-12,9.7,4.3,7
1963-11-12,10.4,8.6,9.5
1964-11-12,12.5,1.4,7
1965-11-12,8,3.2,5.6
1966-11-12,10.1,-5.4,2.4
1967-11-12,16.8,3.3,10
1968-11-12,8.5,4.2,6.4
1969-11-12,11.9,7.5,9.7
1970-11-12,10.7,3.5,7.1
1971-11-12,0.2,-3.8,-1.8
1972-11-12,10.7,0.5,5.6
1973-11-12,8,-1.4,3.3
1974-11-12,14.2,-1.3,6.4
1975-11-12,11.4,8,9.7
1976-11-12,8.6,2.2,5.4
1977-11-12,17.5,3.5,10.5
1978-11-12,11.5,1.3,6.4
1979-11-12,9.9,-2.6,3.6
1980-11-12,10.4,1.6,6
1981-11-12,16.1,4,10
1983-11-12,13.2,7.3,10.2
1984-11-12,11.6,3,7.3
1985-11-12,11.2,-0.4,5.4
1986-11-12,11.6,6.2,8.9
1987-11-12,13,0.8,6.9
1988-11-12,14,9.6,11.8
1989-11-12,15.4,9.2,12.3
1990-11-12,16.2,-0.4,7.9
1991-11-12,14.3,-3.4,5.4
1992-11-12,11.6,4.6,8.1
1993-11-12,10,3.8,6.9
1994-11-12,11.6,4.8,8.2
1995-11-12,8.8,2.4,5.6
1996-11-12,7.2,3.2,5.2
1997-11-12,6.8,1,3.9
1998-11-12,14,5,9.5
1999-11-12,3.6,-0.9,1.4
2000-11-12,12.6,5.2,8.9
2001-11-12,5.2,-2.6,1.3
2002-11-12,15,6.2,10.6
2003-11-12,11.8,7,9.4
2004-11-12,8.8,0,4.4
2005-11-12,11.6,2.8,7.2
2006-11-12,13.6,1.8,7.7
2007-11-12,16.4,0,8.2
2008-11-12,8,2.4,5.2
2009-11-12,18.6,3,10.8
2010-11-12,14,4,9
2011-11-12,15.8,9.8,12.8
2012-11-12,7.3,-0.1,3.6
2013-11-12,13.3,3,8.2
2014-11-12,12.3,6,9.2
2015-11-12,20.4,3.8,12.1
2016-11-12,12.8,0.3,6.6
2017-11-12,15.5,-0.1,7.7
2018-11-12,9.1,6.3,7.7
1956-11-13,4,0.4,2.2
1957-11-13,13.7,6.8,10.2
1958-11-13,8.2,1.2,4.7
1959-11-13,10.1,-0.6,4.8
1961-11-13,4.8,1,2.9
1962-11-13,5.8,5.1,5.4
1963-11-13,13,7.2,10.1
1964-11-13,16.4,-0.3,8
1965-11-13,8.4,3.8,6.1
1966-11-13,8.8,1.4,5.1
1967-11-13,15.3,10.5,12.9
1968-11-13,10,6.5,8.2
1969-11-13,8.3,1.4,4.8
1970-11-13,6.2,1.6,3.9
1971-11-13,2.4,-0.4,1
1972-11-13,12.7,0.8,6.8
1973-11-13,10.5,-1.1,4.7
1974-11-13,12.6,0.4,6.5
1975-11-13,16,3.1,9.6
1976-11-13,8.4,-0.1,4.2
1977-11-13,14.5,6.4,10.4
1978-11-13,9.6,4,6.8
1979-11-13,8.6,5.6,7.1
1980-11-13,4,-2.3,0.8
1981-11-13,12.7,1.6,7.2
1983-11-13,13.5,7.4,10.4
1984-11-13,3.8,-1,1.4
1985-11-13,6.4,-5.4,0.5
1986-11-13,10.4,5.8,8.1
1987-11-13,12.4,4.2,8.3
1988-11-13,12.8,7.6,10.2
1989-11-13,12.6,9.2,10.9
1990-11-13,19,-1.4,8.8
