fecha,maxima,minima,tmedia
2016-11-01,26,14.9,20.4
2017-11-01,27.3,12.1,19.7
2018-11-01,19.7,6.4,13
1951-11-02,22.4,7.8,15.1
1952-11-02,21.6,9.6,15.6
1953-11-02,22,14,18
1954-11-02,27.5,15.8,21.6
1955-11-02,19.5,7.6,13.6
1956-11-02,18.3,2.2,10.2
1957-11-02,20.6,9.8,15.2
1958-11-02,23.8,13,18.4
1959-11-02,25,9.6,17.3
1960-11-02,21.3,13.4,17.4
1961-11-02,23.4,10,16.7
1962-11-02,21.4,7.6,14.5
1963-11-02,17.6,14,15.8
1964-11-02,26,11.4,18.7
1965-11-02,23.6,13.6,18.6
1966-11-02,18,0,9
1967-11-02,21.6,10,15.8
1968-11-02,18.4,9.4,13.9
1969-11-02,25.6,8.4,17
1970-11-02,28.6,9,18.8
1971-11-02,25,13.6,19.3
1972-11-02,18.4,9,13.7
1973-11-02,21.6,14.4,18
1974-11-02,21.4,6,13.7
1975-11-02,21,9.6,15.3
1976-11-02,17.6,12.2,14.9
1977-11-02,22.2,8,15.1
1978-11-02,24.4,11.4,17.9
1979-11-02,24.6,12.4,18.5
1980-11-02,19.6,13.2,16.4
1981-11-02,30,10.6,20.3
1982-11-02,26,15,20.5
1983-11-02,18.6,11.4,15
1984-11-02,20,9,14.5
1985-11-02,19.4,13,16.2
1986-11-02,24.6,10.6,17.6
1987-11-02,21.6,15,18.3
1988-11-02,23,16.8,19.9
1989-11-02,22.6,14.8,18.7
1990-11-02,19.6,8.6,14.1
1991-11-02,24.6,9.6,17.1
1992-11-02,19.2,5.5,12.4
1993-11-02,21.4,15.2,18.3
1994-11-02,23.5,15.8,19.6
1995-11-02,27.2,18.2,22.7
1996-11-02,27.4,11.4,19.4
1998-11-02,24.6,15.6,20.1
1999-11-02,22.4,13.4,17.9
2000-11-02,19.9,8,14
2001-11-02,23.8,14.1,19
2002-11-02,25,12.5,18.8
2003-11-02,18.4,8.8,13.6
2004-11-02,20.9,8.8,14.8
2005-11-02,24.3,12.2,18.2
2006-11-02,22.3,18.4,20.4
2007-11-02,24.5,11.6,18
2008-11-02,17,9.6,13.3
2009-11-02,24.4,15,19.7
2010-11-02,22.4,10.5,16.4
2011-11-02,22.4,16.9,19.6
2012-11-02,18.9,11.5,15.2
2013-11-02,26.8,9.1,18
2014-11-02,23.9,11.8,17.8
2015-11-02,17.4,13.1,15.2
2016-11-02,26.2,14,20.1
2017-11-02,23.6,14.4,19
2018-11-02,20.3,8.7,14.5
1951-11-03,21.3,7.5,14.4
1952-11-03,23,5.4,14.2
1953-11-03,22,8,15
1954-11-03,27.2,15.4,21.3
1955-11-03,22,11.6,16.8
1956-11-03,19,3,11
1957-11-03,19,7,13
1958-11-03,24.2,12,18.1
1959-11-03,24.8,8,16.4
1960-11-03,19.5,8.8,14.2
1961-11-03,22.7,13.6,18.2
1962-11-03,16.4,10.4,13.4
1963-11-03,20.3,11.8,16
1964-11-03,16.6,14,15.3
1965-11-03,20,10.6,15.3
1966-11-03,16.5,3.5,10
1967-11-03,19.8,6.6,13.2
1968-11-03,19.8,7.4,13.6
1969-11-03,24.8,8,16.4
1970-11-03,28.4,10.4,19.4
1971-11-03,24.8,13.6,19.2
1972-11-03,17.6,11.6,14.6
1973-11-03,19,14.6,16.8
1974-11-03,21.8,10.6,16.2
1975-11-03,23.6,12.4,18
1976-11-03,18.8,7.8,13.3
1977-11-03,21.6,9.4,15.5
1978-11-03,23.8,8.4,16.1
1979-11-03,25.6,11.8,18.7
1980-11-03,17.4,9.6,13.5
1981-11-03,28.4,9,18.7
1982-11-03,24.2,16,20.1
1983-11-03,17.4,14.6,16
1984-11-03,19.2,5.2,12.2
1985-11-03,22,11,16.5
1986-11-03,24,8,16
1987-11-03,19.4,14,16.7
1988-11-03,22.2,17,19.6
1989-11-03,20,11.6,15.8
1990-11-03,19.8,7.6,13.7
1991-11-03,23.8,10.6,17.2
1992-11-03,22.2,8.4,15.3
1993-11-03,16,10.2,13.1
1994-11-03,21.5,12.6,17
1995-11-03,28,16.2,22.1
1996-11-03,26.6,8.8,17.7
1997-11-03,24,16.4,20.2
1998-11-03,22.6,15,18.8
1999-11-03,22.6,11.2,16.9
2000-11-03,21,9.7,15.4
2001-11-03,24.4,13.6,19
2002-11-03,27,15.2,21.1
2003-11-03,18.5,11.6,15
2004-11-03,19.6,11.5,15.6
2005-11-03,23.4,11.8,17.6
2006-11-03,21.4,18.2,19.8
2007-11-03,23.4,12.2,17.8
2008-11-03,18.3,10.2,14.2
2009-11-03,24.5,12.8,18.6
2010-11-03,24.7,11.5,18.1
2011-11-03,21.8,15.1,18.4
2012-11-03,23,15.7,19.4
2013-11-03,24.1,11.7,17.9
2014-11-03,22.8,12.8,17.8
2015-11-03,20.9,15,18
2016-11-03,26.9,14,20.4
2017-11-03,19.2,16.2,17.7
2018-11-03,20.7,10.7,15.7
1951-11-04,18,6,12
1952-11-04,24.5,8.8,16.6
1953-11-04,22.6,8.4,15.5
1954-11-04,23.4,14.5,19
1955-11-04,19.4,15.6,17.5
1956-11-04,21.3,5,13.2
1957-11-04,20,6.4,13.2
1958-11-04,25.1,13.6,19.4
1959-11-04,21.3,10.5,15.9
1960-11-04,21.6,12.4,17
1961-11-04,24.8,11.5,18.2
1962-11-04,19,7.4,13.2
1963-11-04,20.4,13.5,17
1964-11-04,19.5,13.1,16.3
1965-11-04,17.4,10.4,13.9
1966-11-04,16.3,2.5,9.4
1967-11-04,20.4,10.6,15.5
1968-11-04,20,7.6,13.8
1969-11-04,24.2,6.4,15.3
1970-11-04,28.2,6.6,17.4
1971-11-04,26.2,13.6,19.9
1972-11-04,19.8,11,15.4
1973-11-04,21,11.2,16.1
1974-11-04,24,6.6,15.3
1975-11-04,24,9.2,16.6
1976-11-04,22.4,12.4,17.4
1977-11-04,23.4,13.4,18.4
1978-11-04,22.8,10.2,16.5
1979-11-04,23.6,9.2,16.4
1980-11-04,16.8,12.2,14.5
1981-11-04,28.2,9,18.6
1982-11-04,23.6,11.2,17.4
1983-11-04,19.2,15,17.1
1984-11-04,15.8,10.4,13.1
1985-11-04,21,15.2,18.1
1986-11-04,23.6,5,14.3
1987-11-04,19.2,15.4,17.3
1988-11-04,22.8,14,18.4
1989-11-04,20.6,7,13.8
1990-11-04,19.4,5.6,12.5
1991-11-04,22.4,13,17.7
1992-11-04,24.4,9.8,17.1
1993-11-04,20,8.6,14.3
1994-11-04,18.4,11.4,14.9
1995-11-04,27,15.2,21.1
1996-11-04,24.8,8.5,16.6
1997-11-04,22.6,17.2,19.9
1998-11-04,21.5,15.6,18.6
1999-11-04,24.2,12.5,18.4
2000-11-04,18.5,6.2,12.4
2001-11-04,17.6,14.1,15.8
2002-11-04,26.5,16,21.2
2003-11-04,19.8,11.6,15.7
2004-11-04,19.6,13,16.3
2005-11-04,21.1,12.8,17
2006-11-04,24.2,16.9,20.6
2007-11-04,24,12.4,18.2
2008-11-04,19,9.4,14.2
2009-11-04,24.2,13.8,19
2010-11-04,26.3,13.4,19.8
2011-11-04,17.5,12.3,14.9
2012-11-04,22,16,19
2013-11-04,21,10.4,15.7
2014-11-04,19.5,10.1,14.8
2015-11-04,22.2,14.7,18.4
2016-11-04,20.6,17.8,19.2
2017-11-04,22,15.2,18.6
2018-11-04,16.2,9.6,12.9
1951-11-05,19,12,15.5
1952-11-05,23,8.6,15.8
1953-11-05,24.4,7.2,15.8
1954-11-05,27.3,15.2,21.2
1955-11-05,22.4,14.4,18.4
1956-11-05,21.6,5.4,13.5
1957-11-05,20,13.6,16.8
1958-11-05,22.4,14.3,18.4
1959-11-05,25,13.8,19.4
1960-11-05,20,8.4,14.2
1961-11-05,25.2,11.5,18.4
1962-11-05,18.2,6.2,12.2
1963-11-05,18.5,13,15.8
1964-11-05,19.4,15,17.2
1965-11-05,15,12,13.5
1966-11-05,18.5,12.5,15.5
1967-11-05,18,10.4,14.2
1968-11-05,21.6,12.6,17.1
1969-11-05,22,5.6,13.8
1970-11-05,28,6,17
1971-11-05,24.6,10.6,17.6
1972-11-05,17.6,9.6,13.6
1973-11-05,17.2,12.8,15
1974-11-05,20.6,7,13.8
1975-11-05,24.2,5.8,15
1976-11-05,21,9,15
1977-11-05,20.6,13.2,16.9
1978-11-05,23.6,13,18.3
1979-11-05,23,9.2,16.1
1980-11-05,15,7.2,11.1
1981-11-05,26.4,12.8,19.6
1982-11-05,21.2,13.8,17.5
1983-11-05,22.4,16.2,19.3
1984-11-05,18.4,9,13.7
1985-11-05,25,18.6,21.8
1986-11-05,23.8,8.6,16.2
1987-11-05,23.4,15.4,19.4
1988-11-05,25.2,16.8,21
1989-11-05,20.4,8.4,14.4
1990-11-05,18.4,7.4,12.9
1991-11-05,19.6,7.4,13.5
1992-11-05,26,12.8,19.4
1993-11-05,20,10,15
1994-11-05,19.4,9.4,14.4
1995-11-05,26,13.6,19.8
1996-11-05,24.3,15,19.6
1997-11-05,22.6,17.2,19.9
1998-11-05,19,12.6,15.8
1999-11-05,24.9,12.4,18.6
2000-11-05,19.6,10.3,15
2001-11-05,19.6,15.9,17.8
2002-11-05,24.3,13,18.6
2003-11-05,22.8,13.5,18.2
2004-11-05,19,10.2,14.6
2005-11-05,21.2,9.4,15.3
2006-11-05,25.3,17.1,21.2
2007-11-05,27.5,11.4,19.4
2008-11-05,21,10.5,15.8
2009-11-05,20.2,13.8,17
2010-11-05,25.1,13.2,19.2
2011-11-05,18.9,10.8,14.8
2012-11-05,16.3,10.6,13.4
2013-11-05,25.9,14.9,20.4
2014-11-05,18.8,7.1,13
2015-11-05,23.1,16.6,19.8
2016-11-05,22.7,14.5,18.6
2017-11-05,21.6,11.8,16.7
2018-11-05,18.6,10.4,14.5
1951-11-06,16.5,11.5,14
1952-11-06,22.5,8.6,15.6
1953-11-06,26.2,9.4,17.8
1954-11-06,26,14.8,20.4
1955-11-06,23.2,15.8,19.5
1956-11-06,23,10.4,16.7
1957-11-06,15.2,9.8,12.5
1958-11-06,20.8,13.8,17.3
1959-11-06,21,13.2,17.1
1960-11-06,17.2,10.3,13.8
1961-11-06,23,4.8,13.9
1962-11-06,16.4,8,12.2
1963-11-06,20.1,12.4,16.2
1964-11-06,13.2,6,9.6
1965-11-06,15.4,12.6,14
1966-11-06,15.3,11.1,13.2
1967-11-06,15.4,5,10.2
1968-11-06,22.6,12,17.3
1969-11-06,21.6,6,13.8
1970-11-06,27.6,7,17.3
1971-11-06,19.4,11.6,15.5
1972-11-06,18.8,11,14.9
1973-11-06,19.4,8.6,14
1974-11-06,19,4,11.5
1975-11-06,24.4,5.6,15
1976-11-06,19.6,9,14.3
1977-11-06,19,11.2,15.1
1978-11-06,22.8,10.2,16.5
1979-11-06,25.6,9.4,17.5
1980-11-06,21.2,8.8,15
1981-11-06,26,10.4,18.2
1982-11-06,16.8,12.6,14.7
1983-11-06,19.6,14.8,17.2
1984-11-06,19,12.6,15.8
1985-11-06,24.6,18.6,21.6
1986-11-06,24.4,6.6,15.5
1987-11-06,19.2,16,17.6
1988-11-06,23.2,17,20.1
1989-11-06,20,9,14.5
1990-11-06,21.4,11.8,16.6
1991-11-06,20.6,7.4,14
1992-11-06,24.2,12.8,18.5
1993-11-06,19.8,8.6,14.2
1994-11-06,19,11.4,15.2
1995-11-06,25.2,16.6,20.9
1996-11-06,23.9,10.2,17
1997-11-06,19.8,13.5,16.6
1998-11-06,19.8,14.6,17.2
1999-11-06,24.2,12.5,18.4
2000-11-06,20.6,11.3,16
2001-11-06,23.5,15,19.2
2002-11-06,25.2,11.8,18.5
2003-11-06,24.4,13.8,19.1
2004-11-06,23.2,14.3,18.8
2005-11-06,21.5,10.2,15.8
2006-11-06,20.6,15.8,18.2
2007-11-06,27,11.5,19.2
2008-11-06,20.5,7.8,14.2
2009-11-06,22.9,13.4,18.2
2010-11-06,23.2,12.3,17.8
2011-11-06,19.6,9,14.3
2012-11-06,15.1,12.4,13.8
2013-11-06,25.3,12.9,19.1
2014-11-06,20.6,6.9,13.8
2015-11-06,25.9,14.2,20
2016-11-06,18.3,9.7,14
2017-11-06,20.7,11,15.8
2018-11-06,18.3,6.5,12.4
1951-11-07,18.4,14.5,16.4
1952-11-07,20.5,9,14.8
1953-11-07,26,11.8,18.9
1954-11-07,24.7,14,19.4
1955-11-07,23.2,15.3,19.2
1956-11-07,24,9,16.5
1957-11-07,15.8,7.6,11.7
1958-11-07,23.8,11.2,17.5
1959-11-07,21,10,15.5
1960-11-07,13.4,12.2,12.8
1961-11-07,23.8,4.3,14
1962-11-07,16.4,8.8,12.6
1963-11-07,20,9,14.5
1964-11-07,19.8,10,14.9
1965-11-07,20,10.8,15.4
1966-11-07,14,11.6,12.8
1967-11-07,18.8,7.4,13.1
1968-11-07,20.6,14,17.3
1969-11-07,18.8,11.4,15.1
1970-11-07,21,10.6,15.8
1971-11-07,17.6,8,12.8
1972-11-07,19.8,9.4,14.6
1973-11-07,20.6,8.6,14.6
1974-11-07,20.4,5.6,13
1975-11-07,21.8,9.4,15.6
1976-11-07,16.4,7,11.7
1977-11-07,18.4,8.4,13.4
1978-11-07,22,14.4,18.2
1979-11-07,25.2,10,17.6
1980-11-07,20.6,12.4,16.5
1981-11-07,24.6,7.6,16.1
1982-11-07,18.8,14,16.4
1983-11-07,20.6,14.6,17.6
1984-11-07,16.4,14.6,15.5
1985-11-07,23.4,14.4,18.9
1986-11-07,23,6.6,14.8
1987-11-07,20.2,15,17.6
1988-11-07,21,16.4,18.7
1989-11-07,22.4,10,16.2
1990-11-07,20.4,15.1,17.8
1991-11-07,21.3,9,15.2
1992-11-07,24.3,10.4,17.4
1993-11-07,18.6,9.5,14
1994-11-07,22.2,15.2,18.7
1995-11-07,24.8,16.2,20.5
1996-11-07,24,11.4,17.7
1997-11-07,20.1,13.2,16.6
1998-11-07,24.2,14.4,19.3
1999-11-07,25.2,12.6,18.9
2000-11-07,18.5,8.5,13.5
2001-11-07,23.4,15.3,19.4
2002-11-07,23.5,12.3,17.9
2003-11-07,20.9,12,16.4
2004-11-07,24.2,11.9,18
2005-11-07,21.7,9.6,15.6
2006-11-07,19.3,16.2,17.8
2007-11-07,25.8,11.1,18.4
2008-11-07,20.3,9.2,14.8
2009-11-07,25.6,14.8,20.2
2010-11-07,21.3,10.4,15.8
2011-11-07,20,7.5,13.8
2012-11-07,17.7,13.7,15.7
2013-11-07,21.8,12.1,17
2014-11-07,20,15.8,17.9
2015-11-07,27.1,14.7,20.9
2016-11-07,17.8,6.9,12.4
2017-11-07,21.8,8.7,15.2
2018-11-07,18.9,13,16
1951-11-08,18.7,11.3,15
1952-11-08,21.7,6.7,14.2
1953-11-08,25.2,10,17.6
1954-11-08,22.2,16,19.1
1955-11-08,21.8,16.8,19.3
1956-11-08,21.5,7.4,14.4
1957-11-08,20.5,10,15.2
1958-11-08,27.7,10.6,19.2
1959-11-08,23.4,14.4,18.9
1960-11-08,18.3,11.8,15
1961-11-08,20.5,5.4,13
1962-11-08,17.4,9,13.2
1963-11-08,19.4,8.4,13.9
1964-11-08,19.8,4.8,12.3
1965-11-08,20,13,16.5
1966-11-08,16.7,8.5,12.6
1967-11-08,17.6,9.8,13.7
1968-11-08,19.6,10,14.8
1969-11-08,19.4,14.8,17.1
1970-11-08,24.6,10.8,17.7
1971-11-08,19,8.6,13.8
1972-11-08,21.6,11.2,16.4
1973-11-08,21.2,9,15.1
1974-11-08,25,5.6,15.3
1975-11-08,21.6,4.4,13
1976-11-08,16.4,7.6,12
1977-11-08,21.6,8,14.8
1978-11-08,18,14.6,16.3
1979-11-08,18.6,8.6,13.6
1980-11-08,17.6,12.6,15.1
1981-11-08,22.6,9.8,16.2
1982-11-08,19,13,16
1983-11-08,21.2,16.6,18.9
1984-11-08,16.4,12.8,14.6
1985-11-08,27.4,15.2,21.3
1986-11-08,20.8,7.2,14
1987-11-08,20.4,12.8,16.6
1988-11-08,18.6,14.4,16.5
1989-11-08,22.6,9.6,16.1
1990-11-08,22.6,17,19.8
1991-11-08,21,8,14.5
1992-11-08,22.7,9.4,16
1993-11-08,15.6,10.6,13.1
1994-11-08,22.2,16,19.1
1995-11-08,23.4,14,18.7
1996-11-08,24,10,17
1997-11-08,22,12.7,17.4
1998-11-08,24,13.8,18.9
1999-11-08,23.1,13.2,18.2
2000-11-08,17.8,6,11.9
2001-11-08,23.5,14.4,19
2002-11-08,22.4,9.2,15.8
2003-11-08,21.3,13.6,17.4
2004-11-08,24.8,13.5,19.2
2005-11-08,22.2,8.4,15.3
2006-11-08,22.5,16.2,19.4
2007-11-08,24.6,11.2,17.9
2008-11-08,20.8,9.7,15.2
2009-11-08,22.3,11.7,17
2010-11-08,18.2,11.5,14.8
2011-11-08,19.2,8.7,14
2012-11-08,19.6,15.6,17.6
2013-11-08,23.1,11.3,17.2
2014-11-08,19.7,13.7,16.7
2015-11-08,27.1,13.7,20.4
2016-11-08,17.3,5.9,11.6
2017-11-08,23.3,8.5,15.9
2018-11-08,18,11.6,14.8
1951-11-09,16.6,11.2,13.9
1952-11-09,21.5,8.2,14.8
1953-11-09,23.8,10.2,17
1954-11-09,20.8,10.5,15.6
1955-11-09,21.8,14.6,18.2
1956-11-09,17.4,14.2,15.8
1957-11-09,15.6,5.9,10.8
1958-11-09,23.2,9.8,16.5
1959-11-09,22,13,17.5
1960-11-09,19.7,10.3,15
1961-11-09,19.7,6.8,13.2
1962-11-09,18,6.6,12.3
1963-11-09,23,12.6,17.8
1964-11-09,17.2,5.4,11.3
1965-11-09,18.8,10.4,14.6
1966-11-09,18,9.4,13.7
1967-11-09,16.3,9.5,12.9
1968-11-09,19.6,8,13.8
1969-11-09,19,7.6,13.3
1970-11-09,26.6,14.4,20.5
1971-11-09,17.8,11,14.4
1972-11-09,20.4,10,15.2
1973-11-09,20.6,9,14.8
1974-11-09,24.6,9,16.8
1975-11-09,20.6,5.6,13.1
1976-11-09,19.8,12,15.9
1977-11-09,24.6,11.6,18.1
1978-11-09,20,13.4,16.7
1979-11-09,18,13.2,15.6
1980-11-09,19,10.6,14.8
1981-11-09,22.4,9.6,16
1982-11-09,19.2,9.4,14.3
1983-11-09,20,14,17
1984-11-09,16.8,11.2,14
1985-11-09,27,12,19.5
1986-11-09,21.2,7.2,14.2
1987-11-09,18.8,12,15.4
1988-11-09,22.4,14,18.2
1989-11-09,22.4,10.4,16.4
1990-11-09,22,13,17.5
1991-11-09,21.2,4.4,12.8
1992-11-09,22.7,11.4,17
1993-11-09,19.2,10,14.6
1994-11-09,21.6,13.6,17.6
1995-11-09,18.8,12.7,15.8
1996-11-09,23.8,9.6,16.7
1997-11-09,21.8,15.8,18.8
1998-11-09,23.2,12.8,18
1999-11-09,22.3,10.4,16.4
2000-11-09,17.2,6,11.6
2001-11-09,17.5,8.6,13
2002-11-09,23.3,7.7,15.5
2003-11-09,21,13.8,17.4
2004-11-09,23.5,13.5,18.5
2005-11-09,19,9.8,14.4
2006-11-09,24.3,16.5,20.4
2007-11-09,24,9.5,16.8
2008-11-09,21.4,9.2,15.3
2009-11-09,22.6,12.1,17.4
2010-11-09,19.8,11.4,15.6
2011-11-09,20.9,13,17
2012-11-09,19.6,11.9,15.8
2013-11-09,21.7,9.7,15.7
2014-11-09,18.6,9.7,14.2
2015-11-09,24.5,13.4,19
2016-11-09,19.3,6.8,13
2017-11-09,19.3,9.6,14.4
2018-11-09,18.9,7.8,13.4
1951-11-10,16.5,9,12.8
1952-11-10,22,11.2,16.6
1953-11-10,23.6,5.3,14.4
1954-11-10,22.5,9.3,15.9
1955-11-10,21,10,15.5
1956-11-10,19.4,10.9,15.2
1957-11-10,15.5,4.5,10
1958-11-10,19.7,7.2,13.4
1959-11-10,20.2,9,14.6
1960-11-10,18.3,10,14.2
1961-11-10,19.6,9,14.3
1962-11-10,16,8.6,12.3
1963-11-10,23.2,15.8,19.5
1964-11-10,16.4,6,11.2
1965-11-10,16.4,7.6,12
1966-11-10,20,9.6,14.8
1967-11-10,20.8,8.6,14.7
1968-11-10,17.6,9,13.3
1969-11-10,20,7.2,13.6
1970-11-10,26.8,9.6,18.2
1971-11-10,16.6,8,12.3
1972-11-10,21.6,9.2,15.4
1973-11-10,21.6,9.6,15.6
1974-11-10,25.2,4.6,14.9
1975-11-10,20.8,8.6,14.7
1976-11-10,15,7.8,11.4
1977-11-10,23.4,8.8,16.1
1978-11-10,19.8,10.8,15.3
1979-11-10,19,9,14
1980-11-10,17.6,8,12.8
1981-11-10,23.4,13.4,18.4
1982-11-10,18.6,8.8,13.7
1983-11-10,20,11.2,15.6
1984-11-10,19.4,7.4,13.4
1985-11-10,26.8,12.4,19.6
1986-11-10,21,6.2,13.6
1987-11-10,20,10.4,15.2
1988-11-10,21.4,16.4,18.9
1989-11-10,22.8,10.2,16.5
1990-11-10,22,11,16.5
1991-11-10,21.6,5,13.3
1992-11-10,22.8,8.4,15.6
1993-11-10,21.6,10.6,16.1
1994-11-10,22.5,12,17.2
1995-11-10,26,13.4,19.7
1996-11-10,22,10.4,16.2
1997-11-10,20.6,12,16.3
1998-11-10,25.8,12.4,19.1
1999-11-10,21.5,11,16.2
2000-11-10,19.4,7.8,13.6
2001-11-10,13.1,4.3,8.7
2002-11-10,24.7,9.9,17.3
2003-11-10,21.4,15.1,18.2
2004-11-10,21.5,12.1,16.8
2005-11-10,20,7.8,13.9
2006-11-10,24,14.4,19.2
2007-11-10,24.4,7.9,16.2
2008-11-10,21.5,10.9,16.2
2009-11-10,22,10.2,16.1
2010-11-10,21.5,9,15.2
2011-11-10,24.3,11.7,18
2012-11-10,18.2,9.7,14
2013-11-10,22.7,9.7,16.2
2014-11-10,17.9,6.5,12.2
2015-11-10,25.4,12.2,18.8
2016-11-10,19.1,9.8,14.4
2017-11-10,20.5,7.1,13.8
2018-11-10,18.5,10,14.2
1951-11-11,17.6,10.1,13.8
1952-11-11,23.5,5.2,14.4
1953-11-11,23.5,6.5,15
1954-11-11,23,9.2,16.1
1955-11-11,20.8,9.4,15.1
1956-11-11,19.3,9.6,14.4
1957-11-11,16,4.5,10.2
1958-11-11,19,5,12
1959-11-11,17.6,10.2,13.9
1960-11-11,19.5,13.2,16.4
1961-11-11,15.5,7.7,11.6
1962-11-11,17.8,8.6,13.2
1963-11-11,22.2,16,19.1
1964-11-11,17.7,9.5,13.6
1965-11-11,18.7,11.5,15.1
1966-11-11,19,7.6,13.3
1967-11-11,22.9,10.5,16.7
1968-11-11,17.6,9.4,13.5
1969-11-11,20.8,15.2,18
1970-11-11,26.8,9.4,18.1
1971-11-11,14.8,3.6,9.2
1972-11-11,21.4,7.8,14.6
1973-11-11,20.4,9,14.7
1974-11-11,23.6,4.8,14.2
1975-11-11,26,11,18.5
1976-11-11,16.4,6.6,11.5
1977-11-11,25.6,9,17.3
1978-11-11,16.4,6.6,11.5
1979-11-11,18,7.2,12.6
1980-11-11,21,15,18
1981-11-11,26.4,10,18.2
1982-11-11,18.8,8.4,13.6
1983-11-11,20,14.2,17.1
1984-11-11,20.6,9,14.8
1985-11-11,24.6,15.8,20.2
1986-11-11,19.4,7.8,13.6
1987-11-11,21.6,10,15.8
1988-11-11,19,14.8,16.9
1989-11-11,25,11.8,18.4
1990-11-11,22.4,11,16.7
1991-11-11,22,7.4,14.7
1992-11-11,24,9.2,16.6
1993-11-11,22,9.8,15.9
1994-11-11,23.6,15,19.3
1995-11-11,18.4,13.4,15.9
1996-11-11,20,14.4,17.2
1997-11-11,21.2,12.3,16.8
1998-11-11,26,14.6,20.3
1999-11-11,19.6,9.8,14.7
2000-11-11,23.8,11.4,17.6
2001-11-11,15.4,2.3,8.8
2002-11-11,20.7,9.5,15.1
2003-11-11,20.9,12.2,16.6
2004-11-11,18.1,9.3,13.7
2005-11-11,19,8.4,13.7
2006-11-11,24,13,18.5
2007-11-11,23,10.5,16.8
2008-11-11,17.6,10,13.8
2009-11-11,23.2,10.5,16.8
2010-11-11,20,7.4,13.7
2011-11-11,24.6,12,18.3
2012-11-11,16.1,10.1,13.1
2013-11-11,25.7,11.2,18.4
2014-11-11,20.5,13.6,17
2015-11-11,24.9,10.5,17.7
2016-11-11,18.8,7.4,13.1
2017-11-11,22.9,7.2,15
2018-11-11,23.1,15.2,19.2
1951-11-12,19,12.7,15.8
1952-11-12,22.5,5.4,14
1953-11-12,23,8.6,15.8
1954-11-12,24.8,10.5,17.6
1955-11-12,18.2,8.8,13.5
1956-11-12,19.6,7.4,13.5
1957-11-12,18.4,7.5,13
1958-11-12,18.8,4.4,11.6
1959-11-12,21,12.8,16.9
1960-11-12,17.7,10.5,14.1
1961-11-12,17.2,5.5,11.4
1962-11-12,18.8,10,14.4
1963-11-12,21.4,17.4,19.4
1964-11-12,21.5,12.3,16.9
1965-11-12,18.8,12.8,15.8
1966-11-12,18.7,5.5,12.1
1967-11-12,23,13.2,18.1
1968-11-12,18.2,8.6,13.4
1969-11-12,22.4,18,20.2
1970-11-12,17.2,11.6,14.4
1971-11-12,16.6,0.8,8.7
1972-11-12,21.2,7.6,14.4
1973-11-12,20.8,10.8,15.8
1974-11-12,22.2,8.2,15.2
1975-11-12,24.8,9.2,17
1976-11-12,21.6,10,15.8
1977-11-12,25,7.8,16.4
1978-11-12,18,5.4,11.7
1979-11-12,18.4,2.8,10.6
1980-11-12,20,12,16
1981-11-12,26,10.6,18.3
1982-11-12,19,8.2,13.6
1983-11-12,21.2,14.8,18
1984-11-12,18.2,11,14.6
1985-11-12,20.4,11,15.7
